turbine id,lat_long,manufacturer,power(kW)
613,-70.205138_-3.425356,SGRE:,9365.55
614,-86.471489_15.218516,SGRE:,4263.63
615,45.815962_6.337655,GOLD:,7651.18
616,-72.908274_-105.523539,SG:,9853.3
617,-63.248804_-0.375818,GOLD:,3808.6
618,32.600937_122.661805,LM:,3568.07
619,-36.148349_75.218752,GE:,9904.87
620,56.865561_-174.257565,GE:,21.38
621,8.637745_28.369491,SG:,8350.87
622,69.896881_-36.242807,NG:,8286.36
623,-25.891471_134.686498,VWS:,6280.16
624,70.263699_-120.481968,VWS:,2812.39
625,75.498645_-61.320125,LM:,4252.96
626,-51.433855_-175.173546,GE:,2216.22
627,-27.956156_115.462959,SG:,7077.58
628,22.245989_-126.536204,VWS:,9925.97
629,-73.518545_-28.160427,VWS:,2873.49
630,-86.686327_32.082339,VWS:,164.98
631,-22.28976_145.238747,GOLD:,2215.16
632,51.587882_95.640907,LM:,5782.68
633,-76.436229_-168.015968,SUZ:,6413.58
634,-18.795985_-149.005619,VWS:,8123.71
635,-16.482016_-29.694922,SUZ:,2048.24
636,-74.106527_-137.183378,GE:,7881.51
637,-5.461104_-82.095381,LM:,9228.31
638,-45.535595_83.09096,VWS:,6373.57
639,-10.422615_27.325525,SUZ:,3344.57
640,73.394304_67.181225,GE:,1349.64
641,8.662975_145.379511,SG:,2044.6
642,14.999877_-146.93838,GOLD:,3416.74
643,-22.896524_-63.573392,GE:,241.6
644,6.767012_40.132505,SUZ:,6071.19
645,-38.564286_-47.913129,MHI:,8305.56
646,56.245071_-41.248606,NG:,5469.2
647,26.948223_169.532171,VWS:,9732.26
648,-1.844604_101.331841,LM:,8420.15
649,39.778255_19.084402,SUZ:,4465.7
650,-61.393868_100.46523,EN:,2783.92
651,69.90988_-130.733024,VWS:,7868.02
652,68.38897_-152.56282,SG:,4648.52
653,-79.554873_1.088462,LM:,4748.3
654,-86.86276_-6.580168,EN:,1846.04
655,18.694988_-108.069577,LM:,1989.53
656,-21.983936_27.906586,SUZ:,2258.09
657,35.982524_-117.59879,NG:,9139.56
658,20.336662_96.705579,SGRE:,363.36
659,-77.71708_-42.388554,SG:,2302.8
660,53.365691_119.206563,SGRE:,3766.19
661,-81.957148_42.233829,MHI:,1515.37
662,-16.093964_89.99121,SG:,8500.79
663,42.012565_169.401764,GE:,7504.49
664,-28.26528_-8.712058,SG:,6844.08
665,56.360503_-137.225038,SG:,6483.37
666,16.931674_165.895918,SG:,5315.88
667,-33.418772_-60.929685,MHI:,8694.51
668,5.196454_3.59057,MHI:,5543.93
669,-18.0139_-144.181498,GE:,9116.26
670,30.190832_82.490406,SUZ:,75.31
671,-23.716876_107.554135,SG:,411.51
672,69.470178_-152.420358,EN:,1867.66
673,52.402021_-24.429423,SUZ:,3136.46
674,28.148037_113.621314,GOLD:,859.62
675,84.249658_142.214783,GE:,5989.96
676,-77.156006_28.864949,NG:,87.15
677,19.114661_164.750449,NG:,7927.66
678,25.328304_62.96357,SGRE:,9101.35
679,-35.922511_28.841086,MHI:,4721.68
680,-46.330384_-11.382925,VWS:,1998.34
681,-9.584056_-154.640778,SG:,7143.87
682,-85.021221_-116.619713,EN:,1017.21
683,37.22799_21.914746,SG:,6689.26
684,-39.787845_56.139428,GE:,3103.39
685,-31.075683_82.117326,NG:,4245.4
686,22.792447_-139.296292,SUZ:,7519.4
687,-70.84657_98.941995,SGRE:,4439.05
688,-45.89181_110.842959,GOLD:,8962.47
689,-86.603567_-58.823342,GE:,3196.33
690,81.930057_40.21889,VWS:,5364.62
691,-50.886983_123.75893,EN:,2194.94
692,27.523299_-85.596349,LM:,630.14
693,-29.199239_-22.140442,VWS:,2763.44
694,-14.229203_110.39271,LM:,6000.14
695,84.99636_81.614519,SGRE:,1825.19
696,60.951762_163.089066,MHI:,9483.32
697,36.995946_-154.901274,VWS:,5113.8
698,-83.095303_-157.110081,GE:,9633.19
699,67.27076_-73.882445,SG:,3952.15
700,46.325161_137.163406,GE:,6620.35
701,36.021632_-178.822933,VWS:,2821.72
702,-49.675191_-36.709126,SGRE:,4505.42
703,-17.497811_-127.478076,SG:,7564.63
704,-76.909655_121.161595,NG:,5043.52
705,52.54653_162.525701,SGRE:,673.37
706,88.451984_-74.785502,MHI:,549.0
707,-47.107603_-156.310923,SG:,7242.78
708,-61.682775_18.633237,MHI:,9456.32
709,-67.745004_-29.860545,LM:,3744.71
710,-68.292996_89.912408,VWS:,8735.58
711,20.237307_-28.093677,SGRE:,4918.48
712,59.311089_-174.198843,SG:,1848.81
713,-57.611214_18.397832,MHI:,7224.25
714,43.892391_81.856747,MHI:,145.42
715,12.485176_88.295202,SG:,9629.69
716,54.962207_-45.264158,SUZ:,4379.28
717,-38.508486_-117.570829,MHI:,492.97
718,-54.428_5.415632,SG:,8009.26
719,-10.950344_-169.232579,EN:,492.58
720,88.105154_0.217946,EN:,1809.55
721,49.635746_100.217459,MHI:,335.41
722,-32.728792_39.991664,SG:,3971.13
723,-37.057776_-174.850527,EN:,5313.41
724,74.820746_-168.324992,NG:,2133.7
725,-83.170154_57.964307,SG:,4056.06
726,60.599602_35.554009,NG:,8572.67
727,-85.02106_166.526738,SUZ:,4105.65
728,45.843614_-4.121909,VWS:,8849.15
729,-67.338468_85.181271,MHI:,8263.84
730,-50.236769_-114.640994,GE:,1245.05
731,41.191792_59.574628,NG:,6414.13
732,81.390761_-53.198639,LM:,7064.24
733,-15.744955_154.578239,GOLD:,9137.84
734,-88.891567_83.5814,MHI:,3112.7
735,-62.6163_17.248834,GOLD:,5769.95
736,25.848487_41.645043,NG:,8894.18
737,15.108783_145.901213,SGRE:,1861.55
738,63.615895_-1.864087,GOLD:,2153.02
739,-62.952503_-142.225991,MHI:,3628.9
740,73.007109_164.612018,NG:,7119.45
741,81.688752_110.709034,EN:,7847.99
742,-84.202208_93.269556,NG:,6589.33
743,61.098315_-47.502115,SG:,7016.53
744,64.068942_46.743269,EN:,289.5
745,52.94404_-127.362833,GOLD:,8427.52
746,-83.602904_125.752784,GOLD:,4690.99
747,-66.648504_77.624545,SUZ:,9112.06
748,18.524888_31.942292,SGRE:,7051.89
749,78.713999_-139.823979,NG:,6584.09
750,-79.677695_-69.463831,NG:,7557.31
751,-42.449153_168.763847,GOLD:,7603.63
752,22.636681_-45.307875,EN:,4270.25
753,31.504548_140.551957,GE:,3383.45
754,18.005082_-104.898059,SG:,9786.06
755,-54.746887_-154.646107,VWS:,2812.94
756,-43.852635_-152.388213,SGRE:,5619.05
757,82.494269_129.087329,EN:,1972.92
758,75.654893_151.435484,GE:,1013.5
759,84.803975_166.480633,VWS:,2884.88
760,18.307907_-176.989324,MHI:,5030.1
761,-54.283983_23.588772,SG:,653.95
762,-2.510582_33.602374,GOLD:,5344.54
763,-29.04047_3.773883,MHI:,9588.82
764,-60.908339_-123.552093,SUZ:,7438.29
765,64.059053_-27.260634,EN:,7651.62
766,22.448139_54.353299,GOLD:,2527.18
767,-70.854891_-36.138469,NG:,4661.48
768,41.326271_105.64062,NG:,6483.83
769,-55.827803_-108.682456,GOLD:,728.5
770,-35.402863_157.144816,SGRE:,9420.97
771,-22.148063_109.546778,GOLD:,5940.7
772,-55.918273_-123.060306,VWS:,8742.65
773,-37.312628_-47.870417,LM:,6718.95
774,-15.956963_31.939179,SGRE:,3196.81
775,-76.032571_92.662621,SG:,9254.15
776,-76.355414_150.06724,SG:,9385.65
777,67.001946_-2.389341,SUZ:,9916.3
778,81.223727_114.88318,SGRE:,6209.78
779,31.123012_19.024716,SUZ:,159.37
780,52.640382_-67.301624,NG:,8550.45
781,-59.297694_128.779743,LM:,2838.54
782,74.494716_3.320023,NG:,8564.72
783,58.490682_-44.792836,SGRE:,3855.11
784,33.140554_160.613337,SG:,8285.09
785,-82.902887_-12.462751,VWS:,9381.45
786,12.539477_-34.856668,SG:,5895.24
787,12.787996_-29.753223,SGRE:,1504.42
788,29.62598_-145.478445,GOLD:,8963.04
789,-14.563142_-179.316027,SGRE:,8811.67
790,12.327185_-37.333874,GOLD:,665.55
791,24.980433_16.805778,SGRE:,1452.17
792,-82.55237_108.90828,SGRE:,2489.81
793,68.73211_-64.053678,SGRE:,8000.57
794,78.024068_-72.657167,NG:,5175.73
795,58.026587_-172.605153,GOLD:,4107.6
796,-60.232492_-57.648998,SG:,4552.73
797,8.981018_119.859732,EN:,4210.35
798,68.288928_56.088819,MHI:,8347.23
799,-66.503562_79.408383,SGRE:,127.17
800,-7.241393_-167.05706,MHI:,1690.39
801,-82.404209_135.609983,GE:,4704.49
802,75.596331_-153.171564,MHI:,9349.7
803,23.191281_-85.125356,NG:,6920.66
804,-82.446875_46.82296,GOLD:,35.89
805,-84.008519_-160.134552,GOLD:,1653.23
806,47.731191_60.233818,VWS:,4381.57
807,-54.089842_5.236593,SUZ:,6873.25
808,-40.021704_117.619771,GE:,4214.78
809,27.011079_-117.145572,VWS:,8300.78
810,-42.893164_-173.30619,VWS:,4372.64
811,52.591672_-16.961631,GOLD:,5369.13
812,-38.661811_-48.63418,SUZ:,1480.92
813,16.841709_-73.310929,SUZ:,2309.31
814,-36.018186_-154.895525,SUZ:,4196.35
815,-4.044799_162.723406,LM:,7398.95
816,39.735498_91.34031,SUZ:,7083.26
817,-69.737832_151.704974,NG:,8374.88
818,34.684634_-20.911099,SGRE:,9627.29
819,5.460736_-102.45927,SG:,3760.21
820,-54.416264_144.153286,EN:,3708.0
821,-17.261334_11.545524,VWS:,5904.89
822,-13.383598_-132.973913,MHI:,9073.75
823,15.440113_6.696276,MHI:,3007.96
824,-78.722248_-68.24612,LM:,7689.76
825,-55.933926_139.441229,NG:,9423.25
826,-62.934967_115.441439,VWS:,9604.68
827,-0.35811_-166.602015,EN:,8656.59
828,-28.336326_-104.259282,SG:,627.12
829,48.49178_159.306491,VWS:,7391.91
830,65.230574_-10.246314,SGRE:,3158.37
831,48.769194_166.221018,EN:,3078.53
832,-57.026573_151.178912,EN:,1692.74
833,-64.62295_131.571023,LM:,530.89
834,-67.673998_-34.739493,SG:,1743.07
835,-86.484913_-30.698276,EN:,5946.16
836,-55.959393_-44.392325,NG:,1242.09
837,25.411878_109.452235,SUZ:,5122.52
838,24.997569_28.901079,EN:,759.7
839,-22.684442_-101.940462,EN:,8120.41
840,-21.955105_41.956094,EN:,2517.79
841,-56.429993_-134.395366,NG:,6975.08
842,54.919436_-145.340496,SG:,2904.72
843,-72.186434_85.353369,MHI:,7543.64
844,50.481698_56.927169,SGRE:,7527.65
845,49.798679_-23.260831,SGRE:,8471.98
846,9.489898_-2.352638,MHI:,9858.89
847,24.627377_95.671795,EN:,4470.52
848,55.343674_178.712322,GE:,3727.55
849,-11.805369_-130.74749,VWS:,9902.52
850,-55.893312_-86.82683,GE:,3239.32
851,20.255561_45.374474,LM:,6628.0
852,-46.047012_-167.944907,EN:,1710.59
853,-58.272349_107.509993,MHI:,2749.82
854,-68.175148_59.757653,MHI:,3935.72
855,52.437344_-108.746787,LM:,1199.93
856,-48.172767_68.348839,NG:,4732.2
857,-72.617272_-49.541103,GE:,4023.38
858,31.062573_145.538334,SG:,417.5
859,64.214389_-137.243328,NG:,399.17
860,-43.623554_-19.234279,NG:,1020.62
861,68.151953_-22.678011,MHI:,936.54
862,35.676326_-147.492759,NG:,2120.13
863,79.909137_-86.629729,LM:,1339.26
864,75.912523_165.824633,SUZ:,2841.77
865,86.663325_80.698477,MHI:,4810.2
866,45.528528_-4.691676,GOLD:,1574.78
867,-48.748907_-130.974954,VWS:,1490.02
868,5.05468_-139.759145,GOLD:,8197.9
869,52.075326_-117.707794,VWS:,9366.09
870,-36.026916_-107.539048,NG:,3779.69
871,-15.796009_-72.905172,VWS:,1345.84
872,84.429036_103.807761,GOLD:,446.71
873,-54.963688_-160.827727,MHI:,5167.03
874,-16.287633_26.026497,MHI:,658.87
875,-45.136408_-85.681717,LM:,5887.8
876,86.310743_-166.259153,GE:,2151.24
877,32.841561_-116.30359,VWS:,4677.76
878,28.359591_81.31536,MHI:,5451.04
879,82.351339_92.477571,GOLD:,1484.44
880,-36.994763_15.36603,SGRE:,7806.08
881,61.919549_15.913353,NG:,3698.57
882,44.210218_-13.122378,MHI:,889.54
883,13.606249_-149.558811,GOLD:,8849.97
884,-37.227922_13.16347,GOLD:,1727.27
885,-53.929014_-179.60302,MHI:,8297.66
886,71.902807_33.5775,SUZ:,4367.9
887,-5.459417_-68.559896,VWS:,5175.04
888,-0.151946_-161.042286,GOLD:,6593.27
889,-26.036078_177.096249,NG:,6894.45
890,18.750655_-47.67489,SUZ:,5274.18
891,-37.620518_-24.850405,GOLD:,1199.98
892,37.954272_63.170543,GOLD:,1971.33
893,57.719793_77.182629,VWS:,5019.35
894,-88.968125_144.982165,VWS:,8204.11
895,67.186472_123.309694,SGRE:,3880.97
896,-43.570817_-13.469056,GOLD:,2879.22
897,85.676416_80.437459,SUZ:,1456.22
898,67.614008_46.401932,SG:,9062.17
899,-15.234916_1.094873,GE:,6140.11
900,-29.999577_19.204938,GOLD:,958.65
901,36.467531_-24.802454,GOLD:,7143.13
902,6.209408_168.103548,VWS:,9681.89
903,-74.6136_-45.750876,SG:,5707.24
904,23.66448_163.792321,MHI:,6578.55
905,-52.216586_36.732429,LM:,6389.95
906,-87.449369_-14.00952,NG:,7479.48
907,-44.619438_-37.935585,LM:,4976.99
908,-81.666528_-165.233441,VWS:,1372.66
909,-86.378574_-138.577044,NG:,3707.15
910,33.610434_-133.510831,GOLD:,6429.87
911,-44.986661_-114.233719,VWS:,6227.15
912,12.746041_126.696385,SGRE:,8726.28
913,48.824376_158.810178,MHI:,7355.8
914,-54.584895_-69.087162,MHI:,7289.21
915,-54.684523_103.409966,SGRE:,3606.09
916,32.336375_-177.758541,EN:,3452.67
917,-57.776255_-132.658826,SUZ:,3510.1
918,16.443331_99.275427,LM:,7149.3
919,62.892136_-139.465547,NG:,8563.87
920,13.972651_81.6915,LM:,1527.46
921,65.698221_171.415223,NG:,7397.94
922,-37.279595_45.784298,LM:,5898.67
923,-55.742827_-161.458997,SUZ:,8051.94
924,-82.82156_-24.787873,GE:,6048.44
925,-89.174525_-161.516209,EN:,2220.19
926,40.251272_39.160099,NG:,8269.89
927,50.151787_-116.025797,MHI:,1412.85
928,74.042736_-178.008968,MHI:,2850.78
929,-36.69854_-85.776743,GOLD:,3053.32
930,15.620205_77.28295,EN:,3513.37
931,-10.481345_-127.084547,GOLD:,4927.03
932,74.598353_151.644962,GOLD:,4538.44
933,-3.296333_-161.922053,NG:,6660.77
934,-48.309029_-137.191057,SG:,717.24
935,-62.603927_48.207232,SGRE:,7129.14
936,27.039809_132.621109,SG:,2885.53
937,-30.135463_1.198733,GE:,6468.58
938,25.302789_-102.769478,GOLD:,5516.64
939,-49.537046_-97.90391,SG:,5664.92
940,38.305185_31.896329,SGRE:,900.75
941,-73.75146_56.332737,GOLD:,6120.22
942,35.553609_-135.67492,NG:,4751.58
943,79.403343_-46.676826,SUZ:,8702.74
944,-26.039933_-163.758275,SGRE:,2641.14
945,8.293704_-124.995428,VWS:,6803.88
946,81.414055_63.554547,VWS:,6584.32
947,16.577429_-83.969108,GE:,3901.11
948,-17.869582_11.590429,NG:,9934.19
949,-71.080249_91.848076,EN:,4341.39
950,78.478122_-132.866725,EN:,5559.91
951,-49.406771_-155.708732,LM:,8154.64
952,43.399362_135.072995,EN:,1239.91
953,32.3306_177.743344,MHI:,2376.42
954,-27.965677_119.218417,LM:,3370.65
955,-89.271196_-70.023517,GE:,7310.02
956,3.920198_-13.988429,GE:,4393.73
957,-10.022213_171.683463,SUZ:,5749.05
958,47.451842_-98.274494,EN:,9761.7
959,-11.291621_-70.510933,NG:,4072.15
960,22.009214_-80.861988,VWS:,728.61
961,78.276659_170.018711,EN:,5730.04
962,-63.274592_-72.755062,SGRE:,9692.36
963,83.356031_-8.285526,MHI:,18.5
964,69.090491_-4.471204,EN:,45.95
965,-69.79611_108.933864,EN:,9176.54
966,68.485583_-50.337175,GOLD:,8414.73
967,-4.616075_168.405402,VWS:,7579.9
968,-7.480014_61.288168,VWS:,6957.16
969,-72.081095_131.331836,MHI:,2840.73
970,80.86562_-152.569341,LM:,3055.26
971,-75.312764_107.248533,GOLD:,191.56
972,-21.632418_10.794365,NG:,539.01
973,85.902622_72.914836,EN:,25.07
974,25.238605_-161.549131,VWS:,7641.57
975,35.247145_122.515,EN:,5735.88
976,6.558518_-139.054682,GOLD:,8262.76
977,50.855805_17.802581,VWS:,3022.74
978,-43.754051_143.805378,VWS:,969.73
979,28.629841_-161.18592,NG:,5538.41
980,80.677628_106.5289,SG:,6758.78
981,-72.121089_36.141526,MHI:,8431.64
982,0.437514_-60.152768,EN:,9402.02
983,-26.145728_146.227558,SUZ:,5069.62
984,8.710468_145.17786,SGRE:,77.57
985,-61.32559_-4.433287,SGRE:,7506.42
986,-46.887018_153.673111,EN:,1013.58
987,-69.038045_-25.483038,SGRE:,4318.78
988,12.706943_-49.559395,SG:,8119.49
989,-57.05952_-160.961103,GE:,7838.71
990,-49.44974_47.601047,SG:,2208.56
991,-17.854987_-36.625189,SG:,4062.44
992,-74.175602_-46.100119,LM:,5735.51
993,3.106133_13.733534,VWS:,4132.86
994,-27.675084_-118.702306,VWS:,5220.11
995,55.671555_-115.976284,SGRE:,7611.95
996,-58.676606_-165.106089,SGRE:,5642.85
997,-47.497532_-49.029481,SGRE:,2251.62
998,-45.981861_95.96317,MHI:,5019.41
999,-63.843864_141.463417,NG:,598.68
1000,-22.682628_-73.52093,VWS:,8734.28
1001,-62.424692_-24.598565,GE:,8343.98
1002,41.13539_-168.675432,SGRE:,6222.66
1003,30.354184_62.286086,EN:,8069.24
1004,63.971527_3.015322,GE:,2318.8
1005,66.952434_-66.031404,SUZ:,4957.41
1006,35.608436_-57.144963,VWS:,1832.93
1007,51.719393_157.105862,SG:,7706.13
1008,57.654326_53.058787,NG:,8533.9
1009,7.864478_-154.905137,SUZ:,7107.67
1010,27.609788_93.832056,GE:,2105.61
1011,-24.400164_115.341565,SGRE:,810.12
1012,-21.926221_-57.940506,GOLD:,5004.78
1013,80.561908_-173.709448,GOLD:,106.03
1014,69.636841_-0.135701,SUZ:,2582.95
1015,-43.934137_-104.018528,GE:,8356.6
1016,34.347189_-128.208839,SGRE:,3553.17
1017,72.735756_115.117628,SUZ:,3885.09
1018,29.021608_177.784309,MHI:,5829.43
1019,71.633711_38.050824,SG:,7634.53
1020,-10.141038_32.726175,GOLD:,3702.53
1021,28.416402_148.233968,SGRE:,9496.35
1022,67.430459_81.612101,NG:,2640.65
1023,17.234381_155.395218,LM:,5581.65
1024,40.554017_39.247254,LM:,1327.41
1025,-1.015193_147.293024,SUZ:,3538.13
1026,-79.06803_-119.867943,GE:,2412.53
1027,69.810903_120.770871,GE:,7186.77
1028,-9.217208_106.072951,EN:,4337.15
1029,73.313216_120.222579,VWS:,718.92
1030,73.635951_68.485749,SG:,3301.55
1031,-88.359868_84.707706,MHI:,5760.27
1032,-72.367137_104.278126,GOLD:,7186.5
1033,37.334438_-171.347144,SGRE:,5411.39
1034,8.602836_-90.600504,SGRE:,9856.85
1035,45.94243_63.590317,SGRE:,7352.36
1036,69.199603_-69.029647,LM:,6318.27
1037,-80.505198_-69.914147,LM:,2786.05
1038,0.01815_67.562205,EN:,7988.61
1039,-21.713425_-171.414332,SUZ:,9201.87
1040,44.788385_68.872066,LM:,1661.57
1041,-64.311049_-69.643518,EN:,5132.29
1042,77.55863_-66.111262,SG:,3152.51
1043,-34.456475_-42.508344,EN:,46.37
1044,35.699878_144.346129,EN:,3156.18
1045,-54.37172_99.083781,MHI:,9291.32
1046,-57.387265_137.754678,GOLD:,4698.51
1047,7.209635_119.498946,SGRE:,307.69
1048,70.086545_-31.528911,MHI:,4318.82
1049,-44.339794_40.84219,EN:,8171.54
1050,47.38478_-161.071477,MHI:,553.84
1051,72.084699_116.479402,EN:,8523.38
1052,8.612957_163.456132,EN:,8821.4
1053,14.708491_168.369467,LM:,8647.13
1054,-0.30363_37.297642,SUZ:,3447.34
1055,83.876049_-30.441487,GOLD:,6326.59
1056,4.993555_161.756555,GOLD:,8268.69
1057,-25.180921_170.913279,NG:,3454.39
1058,-76.35678_30.884012,GE:,5174.52
1059,35.215461_170.102154,GOLD:,9920.0
1060,-56.572111_-42.288517,GOLD:,536.26
1061,52.211185_-68.966705,LM:,566.94
1062,66.229586_-13.235973,SGRE:,7688.83
1063,83.299491_-98.170568,SUZ:,7199.85
1064,-12.783026_-151.123715,NG:,3578.78
1065,73.741844_74.839667,VWS:,4435.53
1066,66.256814_109.471783,SGRE:,484.84
1067,-66.679512_106.397434,SUZ:,8824.2
1068,-8.546776_-169.735875,VWS:,6552.28
1069,-88.008789_103.508989,EN:,7735.77
1070,40.247266_89.791451,VWS:,3473.61
1071,-22.734855_-90.236543,LM:,16.62
1072,72.30179_123.363651,SGRE:,7833.85
1073,60.410046_171.10351,SUZ:,9264.82
1074,-86.239596_-131.549702,GOLD:,5955.24
1075,-89.282138_21.945235,VWS:,3028.41
1076,26.441071_-105.409961,NG:,6600.5
1077,-48.751548_97.925926,NG:,1870.7
1078,-36.57592_17.81086,MHI:,4800.41
1079,43.183029_-103.31957,SG:,7224.05
1080,-42.356973_-118.369116,SG:,7814.67
1081,65.828076_-49.506705,NG:,3358.31
1082,82.627167_101.335577,SGRE:,6509.53
1083,59.632778_167.582073,SG:,5773.33
1084,39.101488_-34.022724,MHI:,8823.95
1085,-33.941554_-117.109829,SG:,3198.62
1086,86.090891_14.95063,EN:,707.81
1087,42.010093_-25.619183,MHI:,7322.38
1088,-67.617801_-83.475879,LM:,5629.76
1089,-8.222898_30.890044,SG:,7668.51
1090,-87.048376_-64.208654,MHI:,6836.94
1091,-22.444272_-159.793638,LM:,2716.33
1092,-38.227499_31.914695,EN:,5974.53
1093,-24.350656_60.303515,SG:,7027.75
1094,42.051807_-121.937945,SGRE:,3185.64
1095,-59.463102_4.621515,LM:,4888.78
1096,-17.044564_163.419699,SUZ:,1471.62
1097,-60.329971_-178.779006,LM:,127.44
1098,-45.53202_121.362798,MHI:,874.2
1099,-70.268357_93.113468,SUZ:,6534.54
1100,45.985962_-64.020483,VWS:,4198.32
1101,-30.709161_-55.092071,EN:,7569.88
1102,40.850841_-109.72852,SUZ:,4797.42
1103,-4.767133_9.770312,GOLD:,5676.13
1104,42.508987_-97.281769,NG:,7263.49
1105,-15.413992_56.751196,SUZ:,9137.53
1106,-10.779724_-76.01611,GOLD:,8486.96
1107,-45.482453_125.032513,MHI:,5842.23
1108,-11.361296_-163.185686,VWS:,4317.5
1109,32.555852_40.390516,SUZ:,4914.43
1110,46.328194_-64.013303,LM:,3955.65
1111,34.314128_-77.095016,LM:,4993.91
1112,-51.189512_120.503657,EN:,3802.8
1113,64.175865_-161.487184,SGRE:,1168.59
1114,-12.534113_-53.298642,EN:,3526.77
1115,-56.34098_159.3461,EN:,6286.49
1116,-80.871102_-2.989497,SUZ:,5219.4
1117,-4.870125_53.433065,SUZ:,5964.16
1118,25.514985_-21.357315,GE:,1067.83
1119,62.147226_27.659365,GOLD:,4796.06
1120,-80.163362_-21.947605,LM:,575.86
1121,57.631766_116.807509,NG:,8744.09
1122,57.036758_-133.490825,VWS:,6430.28
1123,-38.641493_-98.670093,VWS:,3742.81
1124,-8.368514_104.074407,GE:,1006.69
1125,24.421671_-53.14995,SG:,4661.35
1126,-4.243246_165.795838,SG:,9652.54
1127,-87.126556_-82.218861,MHI:,7873.98
1128,-2.913223_-24.556454,NG:,3700.48
1129,88.763208_-73.497744,SG:,3239.41
1130,77.861631_67.998724,NG:,9252.13
1131,48.914156_-41.409348,SGRE:,4769.0
1132,72.093312_-170.607966,VWS:,2120.38
1133,30.438024_108.554004,SG:,5380.26
1134,-1.774718_-9.914042,VWS:,9923.77
1135,72.473972_105.213673,SGRE:,8601.84
1136,73.187567_-80.046759,MHI:,5574.58
1137,78.51399_6.432705,EN:,1299.14
1138,62.729849_48.276426,SG:,3731.3
1139,39.954175_149.177311,GOLD:,8069.2
1140,85.84536_-159.637292,GOLD:,1107.99
1141,79.964463_-141.929748,EN:,149.02
1142,-79.144739_-117.694445,NG:,9108.07
1143,8.109746_46.643025,MHI:,2116.13
1144,53.590808_-164.781997,GE:,1111.13
1145,-75.469552_-161.114208,EN:,6186.47
1146,-56.14399_101.51492,EN:,1525.78
1147,75.094522_-33.615153,SUZ:,1939.99
1148,86.240713_-53.934291,SUZ:,7792.68
1149,57.184391_123.630465,SUZ:,300.12
1150,-53.084247_-72.604772,SG:,9129.58
1151,-1.905106_19.54938,MHI:,493.66
1152,10.104626_-3.192537,SUZ:,5747.88
1153,7.181114_-20.107419,GOLD:,8911.59
1154,-86.873336_83.110083,GE:,4569.77
1155,-71.590426_15.395074,LM:,4894.14
1156,49.899371_117.452969,GOLD:,6098.98
1157,67.219132_-105.890972,EN:,3363.05
1158,-53.633633_-129.534078,VWS:,9239.73
1159,15.915228_42.884416,EN:,5471.0
1160,-75.415208_60.550881,SGRE:,4397.8
1161,-89.602653_-74.250679,SGRE:,3162.69
1162,-56.434243_139.928506,NG:,6891.48
1163,-60.089089_8.830249,NG:,3214.12
1164,80.175573_178.048546,LM:,8358.54
1165,55.059871_-18.533981,SUZ:,2776.42
1166,-69.198134_168.677826,GE:,4728.91
1167,89.281315_175.390892,MHI:,7187.22
1168,81.56468_-174.453182,GE:,3462.44
1169,-49.022131_65.486934,SGRE:,7396.42
1170,81.579473_133.855743,LM:,5399.06
1171,15.477828_48.448495,MHI:,4648.71
1172,57.108469_-121.925384,GOLD:,706.78
1173,27.784444_-81.080877,VWS:,4492.07
1174,-44.815379_-134.118464,NG:,2821.13
1175,0.193717_-84.086772,GE:,355.81
1176,-76.682964_75.430251,GE:,1202.56
1177,71.065138_173.711068,MHI:,8701.3
1178,82.701037_11.972848,SUZ:,2376.45
1179,70.378014_73.087004,SUZ:,555.17
1180,10.841942_94.364926,EN:,6480.54
1181,-31.141732_-126.157764,GOLD:,4022.43
1182,79.689199_-79.876029,VWS:,496.1
1183,75.393099_-81.219055,VWS:,7714.21
1184,-77.763679_98.595324,MHI:,5595.32
1185,-5.995707_-135.834044,GE:,5337.51
1186,58.777463_-53.34384,SGRE:,1508.74
1187,22.320248_-118.449079,SG:,2563.22
1188,23.054883_154.244002,MHI:,7360.6
1189,18.942029_-83.915817,SG:,5163.51
1190,17.339702_74.375394,SG:,1803.91
1191,29.009853_89.615833,GOLD:,9304.92
1192,71.103978_107.765443,SUZ:,9144.46
1193,84.869673_26.716758,VWS:,3440.42
1194,-88.977266_164.675091,NG:,4963.45
