id,aircraft.id,description,priority,status,createdDate,dueDate
WORK-ORDER-1743,AIRCRAFT-278,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-10,2026-05-14
WORK-ORDER-1744,AIRCRAFT-195,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-10,2026-05-11
WORK-ORDER-1745,AIRCRAFT-195,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-10,2026-05-11
WORK-ORDER-1746,AIRCRAFT-415,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-10,2026-05-14
WORK-ORDER-1747,AIRCRAFT-118,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-10,2026-05-15
WORK-ORDER-1748,AIRCRAFT-118,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-10,2026-05-15
WORK-ORDER-1749,AIRCRAFT-118,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-10,2026-05-11
WORK-ORDER-175,AIRCRAFT-338,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-10,2026-04-12
WORK-ORDER-1750,AIRCRAFT-118,Repair navigation system components,HIGH,CLOSED,2026-05-10,2026-05-15
WORK-ORDER-1751,AIRCRAFT-200,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-10,2026-05-15
WORK-ORDER-1752,AIRCRAFT-200,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-10,2026-05-12
WORK-ORDER-1753,AIRCRAFT-236,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-10,2026-05-12
WORK-ORDER-1754,AIRCRAFT-236,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-10,2026-05-13
WORK-ORDER-1755,AIRCRAFT-236,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-10,2026-05-14
WORK-ORDER-1756,AIRCRAFT-280,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-10,2026-05-11
WORK-ORDER-1757,AIRCRAFT-280,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-10,2026-05-15
WORK-ORDER-1758,AIRCRAFT-280,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-10,2026-05-13
WORK-ORDER-1759,AIRCRAFT-280,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-10,2026-05-12
WORK-ORDER-176,AIRCRAFT-338,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-10,2026-04-13
WORK-ORDER-1760,AIRCRAFT-280,Repair navigation system components,HIGH,CLOSED,2026-05-10,2026-05-15
WORK-ORDER-1761,AIRCRAFT-425,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-08,2026-02-12
WORK-ORDER-1762,AIRCRAFT-425,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-08,2026-02-10
WORK-ORDER-1763,AIRCRAFT-425,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-08,2026-02-09
WORK-ORDER-1764,AIRCRAFT-292,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-10,2026-05-15
WORK-ORDER-1765,AIRCRAFT-340,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-10,2026-05-13
WORK-ORDER-1766,AIRCRAFT-340,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-10,2026-05-11
WORK-ORDER-1767,AIRCRAFT-340,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-10,2026-05-15
WORK-ORDER-1768,AIRCRAFT-340,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-10,2026-05-15
WORK-ORDER-1769,AIRCRAFT-340,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-10,2026-05-15
WORK-ORDER-177,AIRCRAFT-81,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-10,2026-04-15
WORK-ORDER-1770,AIRCRAFT-97,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-10,2026-05-15
WORK-ORDER-1771,AIRCRAFT-97,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-10,2026-05-15
WORK-ORDER-1772,AIRCRAFT-97,Repair navigation system components,HIGH,CLOSED,2026-05-10,2026-05-11
WORK-ORDER-1773,AIRCRAFT-97,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-10,2026-05-14
WORK-ORDER-1774,AIRCRAFT-97,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-10,2026-05-14
WORK-ORDER-1775,AIRCRAFT-410,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-10,2026-05-11
WORK-ORDER-1776,AIRCRAFT-410,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-10,2026-05-14
WORK-ORDER-1777,AIRCRAFT-300,Repair navigation system components,HIGH,CLOSED,2026-05-11,2026-05-14
WORK-ORDER-1778,AIRCRAFT-300,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-11,2026-05-14
WORK-ORDER-1779,AIRCRAFT-300,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-11,2026-05-12
WORK-ORDER-178,AIRCRAFT-81,Repair navigation system components,HIGH,CLOSED,2026-04-10,2026-04-15
WORK-ORDER-1780,AIRCRAFT-300,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-11,2026-05-14
WORK-ORDER-1781,AIRCRAFT-445,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-12,2026-05-13
WORK-ORDER-1782,AIRCRAFT-422,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-12,2026-05-15
WORK-ORDER-1783,AIRCRAFT-422,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-12,2026-05-14
WORK-ORDER-1784,AIRCRAFT-422,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-12,2026-05-13
WORK-ORDER-1785,AIRCRAFT-213,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-08,2026-02-13
WORK-ORDER-1786,AIRCRAFT-213,Repair navigation system components,HIGH,CLOSED,2026-02-08,2026-02-11
WORK-ORDER-1787,AIRCRAFT-213,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-08,2026-02-10
WORK-ORDER-1788,AIRCRAFT-213,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-08,2026-02-09
WORK-ORDER-1789,AIRCRAFT-133,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-12,2026-05-15
WORK-ORDER-179,AIRCRAFT-81,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-10,2026-04-14
WORK-ORDER-1790,AIRCRAFT-133,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-12,2026-05-17
WORK-ORDER-1791,AIRCRAFT-133,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-12,2026-05-15
WORK-ORDER-1792,AIRCRAFT-133,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-12,2026-05-14
WORK-ORDER-1793,AIRCRAFT-152,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-12,2026-05-16
WORK-ORDER-1794,AIRCRAFT-152,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-12,2026-05-16
WORK-ORDER-1795,AIRCRAFT-448,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-12,2026-05-14
WORK-ORDER-1796,AIRCRAFT-439,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-12,2026-05-14
WORK-ORDER-1797,AIRCRAFT-439,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-12,2026-05-13
WORK-ORDER-1798,AIRCRAFT-439,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-12,2026-05-16
WORK-ORDER-1799,AIRCRAFT-192,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-12,2026-05-13
WORK-ORDER-18,AIRCRAFT-90,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-05,2026-04-10
WORK-ORDER-180,AIRCRAFT-81,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-10,2026-04-12
WORK-ORDER-1800,AIRCRAFT-192,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-12,2026-05-15
WORK-ORDER-1801,AIRCRAFT-500,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-12,2026-05-14
WORK-ORDER-1802,AIRCRAFT-500,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-12,2026-05-13
WORK-ORDER-1803,AIRCRAFT-500,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-12,2026-05-14
WORK-ORDER-1804,AIRCRAFT-500,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-12,2026-05-13
WORK-ORDER-1805,AIRCRAFT-219,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-12,2026-05-15
WORK-ORDER-1806,AIRCRAFT-480,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-08,2026-02-11
WORK-ORDER-1807,AIRCRAFT-480,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-08,2026-02-13
WORK-ORDER-1808,AIRCRAFT-483,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-12,2026-05-16
WORK-ORDER-1809,AIRCRAFT-483,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-12,2026-05-17
WORK-ORDER-181,AIRCRAFT-81,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-10,2026-04-15
WORK-ORDER-1810,AIRCRAFT-483,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-12,2026-05-16
WORK-ORDER-1811,AIRCRAFT-483,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-12,2026-05-15
WORK-ORDER-1812,AIRCRAFT-483,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-12,2026-05-13
WORK-ORDER-1813,AIRCRAFT-487,Repair navigation system components,HIGH,CLOSED,2026-05-12,2026-05-14
WORK-ORDER-1814,AIRCRAFT-487,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-12,2026-05-15
WORK-ORDER-1815,AIRCRAFT-487,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-12,2026-05-15
WORK-ORDER-1816,AIRCRAFT-487,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-12,2026-05-13
WORK-ORDER-1817,AIRCRAFT-431,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-12,2026-05-15
WORK-ORDER-1818,AIRCRAFT-431,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-12,2026-05-15
WORK-ORDER-1819,AIRCRAFT-431,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-12,2026-05-13
WORK-ORDER-182,AIRCRAFT-270,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-04,2026-02-06
WORK-ORDER-1820,AIRCRAFT-431,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-12,2026-05-15
WORK-ORDER-1821,AIRCRAFT-431,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-12,2026-05-16
WORK-ORDER-1822,AIRCRAFT-173,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-12,2026-05-16
WORK-ORDER-1823,AIRCRAFT-173,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-12,2026-05-16
WORK-ORDER-1824,AIRCRAFT-173,Repair navigation system components,HIGH,CLOSED,2026-05-12,2026-05-16
WORK-ORDER-1825,AIRCRAFT-267,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-12,2026-05-15
WORK-ORDER-1826,AIRCRAFT-267,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-12,2026-05-14
WORK-ORDER-1827,AIRCRAFT-267,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-12,2026-05-16
WORK-ORDER-1828,AIRCRAFT-267,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-12,2026-05-16
WORK-ORDER-1829,AIRCRAFT-458,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-12,2026-05-15
WORK-ORDER-183,AIRCRAFT-336,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-10,2026-04-13
WORK-ORDER-1830,AIRCRAFT-358,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-13,2026-05-18
WORK-ORDER-1831,AIRCRAFT-358,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-13,2026-05-16
WORK-ORDER-1832,AIRCRAFT-358,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-13,2026-05-14
WORK-ORDER-1833,AIRCRAFT-358,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-13,2026-05-17
WORK-ORDER-1834,AIRCRAFT-99,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-13,2026-05-14
WORK-ORDER-1835,AIRCRAFT-99,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-13,2026-05-17
WORK-ORDER-1836,AIRCRAFT-328,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-08,2026-02-13
WORK-ORDER-1837,AIRCRAFT-328,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-08,2026-02-10
WORK-ORDER-1838,AIRCRAFT-328,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-08,2026-02-13
WORK-ORDER-1839,AIRCRAFT-328,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-08,2026-02-11
WORK-ORDER-184,AIRCRAFT-336,Repair navigation system components,HIGH,CLOSED,2026-04-10,2026-04-14
WORK-ORDER-1840,AIRCRAFT-179,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-13,2026-05-16
WORK-ORDER-1841,AIRCRAFT-179,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-13,2026-05-14
WORK-ORDER-1842,AIRCRAFT-179,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-13,2026-05-14
WORK-ORDER-1843,AIRCRAFT-179,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-13,2026-05-16
WORK-ORDER-1844,AIRCRAFT-179,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-13,2026-05-16
WORK-ORDER-1845,AIRCRAFT-35,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-13,2026-05-16
WORK-ORDER-1846,AIRCRAFT-147,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-13,2026-05-17
WORK-ORDER-1847,AIRCRAFT-147,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-13,2026-05-18
WORK-ORDER-1848,AIRCRAFT-147,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-13,2026-05-17
WORK-ORDER-1849,AIRCRAFT-147,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-13,2026-05-15
WORK-ORDER-185,AIRCRAFT-336,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-10,2026-04-13
WORK-ORDER-1850,AIRCRAFT-149,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-13,2026-05-17
WORK-ORDER-1851,AIRCRAFT-149,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-13,2026-05-16
WORK-ORDER-1852,AIRCRAFT-149,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-13,2026-05-17
WORK-ORDER-1853,AIRCRAFT-18,Repair navigation system components,HIGH,CLOSED,2026-05-13,2026-05-14
WORK-ORDER-1854,AIRCRAFT-18,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-13,2026-05-16
WORK-ORDER-1855,AIRCRAFT-18,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-13,2026-05-18
WORK-ORDER-1856,AIRCRAFT-18,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-13,2026-05-17
WORK-ORDER-1857,AIRCRAFT-239,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-13,2026-05-16
WORK-ORDER-1858,AIRCRAFT-239,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-13,2026-05-14
WORK-ORDER-1859,AIRCRAFT-377,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-13,2026-05-14
WORK-ORDER-186,AIRCRAFT-336,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-10,2026-04-14
WORK-ORDER-1860,AIRCRAFT-377,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-13,2026-05-17
WORK-ORDER-1861,AIRCRAFT-85,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-13,2026-05-16
WORK-ORDER-1862,AIRCRAFT-85,Repair navigation system components,HIGH,CLOSED,2026-05-13,2026-05-18
WORK-ORDER-1863,AIRCRAFT-85,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-13,2026-05-15
WORK-ORDER-1864,AIRCRAFT-85,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-13,2026-05-14
WORK-ORDER-1865,AIRCRAFT-467,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-13,2026-05-15
WORK-ORDER-1866,AIRCRAFT-467,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-13,2026-05-18
WORK-ORDER-1867,AIRCRAFT-467,Repair navigation system components,HIGH,CLOSED,2026-05-13,2026-05-17
WORK-ORDER-1868,AIRCRAFT-412,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-13,2026-05-14
WORK-ORDER-1869,AIRCRAFT-412,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-13,2026-05-15
WORK-ORDER-187,AIRCRAFT-336,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-10,2026-04-15
WORK-ORDER-1870,AIRCRAFT-124,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-14,2026-05-15
WORK-ORDER-1871,AIRCRAFT-213,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-14,2026-05-16
WORK-ORDER-1872,AIRCRAFT-213,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-14,2026-05-17
WORK-ORDER-1873,AIRCRAFT-331,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-14,2026-05-17
WORK-ORDER-1874,AIRCRAFT-331,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-14,2026-05-18
WORK-ORDER-1875,AIRCRAFT-331,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-14,2026-05-19
WORK-ORDER-1876,AIRCRAFT-331,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-14,2026-05-15
WORK-ORDER-1877,AIRCRAFT-270,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-14,2026-05-19
WORK-ORDER-1878,AIRCRAFT-270,Repair navigation system components,HIGH,CLOSED,2026-05-14,2026-05-16
WORK-ORDER-1879,AIRCRAFT-270,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-14,2026-05-18
WORK-ORDER-188,AIRCRAFT-25,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-10,2026-04-14
WORK-ORDER-1880,AIRCRAFT-37,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-14,2026-05-17
WORK-ORDER-1881,AIRCRAFT-37,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-14,2026-05-17
WORK-ORDER-1882,AIRCRAFT-37,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-14,2026-05-18
WORK-ORDER-1883,AIRCRAFT-37,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-14,2026-05-15
WORK-ORDER-1884,AIRCRAFT-168,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-14,2026-05-19
WORK-ORDER-1885,AIRCRAFT-168,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-14,2026-05-16
WORK-ORDER-1886,AIRCRAFT-92,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-14,2026-05-19
WORK-ORDER-1887,AIRCRAFT-92,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-14,2026-05-17
WORK-ORDER-1888,AIRCRAFT-92,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-14,2026-05-18
WORK-ORDER-1889,AIRCRAFT-74,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-08,2026-02-11
WORK-ORDER-189,AIRCRAFT-25,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-10,2026-04-11
WORK-ORDER-1890,AIRCRAFT-74,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-08,2026-02-11
WORK-ORDER-1891,AIRCRAFT-74,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-08,2026-02-10
WORK-ORDER-1892,AIRCRAFT-74,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-08,2026-02-09
WORK-ORDER-1893,AIRCRAFT-74,Repair navigation system components,HIGH,CLOSED,2026-02-08,2026-02-09
WORK-ORDER-1894,AIRCRAFT-266,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-14,2026-05-16
WORK-ORDER-1895,AIRCRAFT-266,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-14,2026-05-18
WORK-ORDER-1896,AIRCRAFT-266,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-14,2026-05-19
WORK-ORDER-1897,AIRCRAFT-266,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-14,2026-05-18
WORK-ORDER-1898,AIRCRAFT-266,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-14,2026-05-19
WORK-ORDER-1899,AIRCRAFT-359,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-14,2026-05-15
WORK-ORDER-19,AIRCRAFT-90,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-05,2026-04-06
WORK-ORDER-190,AIRCRAFT-25,Repair navigation system components,HIGH,CLOSED,2026-04-10,2026-04-12
WORK-ORDER-1900,AIRCRAFT-359,Repair navigation system components,HIGH,CLOSED,2026-05-14,2026-05-17
WORK-ORDER-1901,AIRCRAFT-78,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-14,2026-05-17
WORK-ORDER-1902,AIRCRAFT-78,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-14,2026-05-18
WORK-ORDER-1903,AIRCRAFT-67,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-14,2026-05-16
WORK-ORDER-1904,AIRCRAFT-228,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-14,2026-05-19
WORK-ORDER-1905,AIRCRAFT-228,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-14,2026-05-17
WORK-ORDER-1906,AIRCRAFT-228,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-14,2026-05-18
WORK-ORDER-1907,AIRCRAFT-228,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-14,2026-05-16
WORK-ORDER-1908,AIRCRAFT-228,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-14,2026-05-15
WORK-ORDER-1909,AIRCRAFT-348,Repair navigation system components,HIGH,CLOSED,2026-05-15,2026-05-17
WORK-ORDER-191,AIRCRAFT-25,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-10,2026-04-12
WORK-ORDER-1910,AIRCRAFT-348,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-15,2026-05-16
WORK-ORDER-1911,AIRCRAFT-314,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-15,2026-05-19
WORK-ORDER-1912,AIRCRAFT-215,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-15,2026-05-17
WORK-ORDER-1913,AIRCRAFT-215,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-15,2026-05-19
WORK-ORDER-1914,AIRCRAFT-215,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-15,2026-05-16
WORK-ORDER-1915,AIRCRAFT-101,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-15,2026-05-18
WORK-ORDER-1916,AIRCRAFT-101,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-15,2026-05-18
WORK-ORDER-1917,AIRCRAFT-301,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-08,2026-02-09
WORK-ORDER-1918,AIRCRAFT-301,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-08,2026-02-13
WORK-ORDER-1919,AIRCRAFT-301,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-08,2026-02-13
WORK-ORDER-192,AIRCRAFT-25,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-10,2026-04-11
WORK-ORDER-1920,AIRCRAFT-301,Repair navigation system components,HIGH,CLOSED,2026-02-08,2026-02-11
WORK-ORDER-1921,AIRCRAFT-468,Repair navigation system components,HIGH,CLOSED,2026-05-15,2026-05-18
WORK-ORDER-1922,AIRCRAFT-468,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-15,2026-05-17
WORK-ORDER-1923,AIRCRAFT-468,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-15,2026-05-17
WORK-ORDER-1924,AIRCRAFT-468,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-15,2026-05-18
WORK-ORDER-1925,AIRCRAFT-365,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-15,2026-05-20
WORK-ORDER-1926,AIRCRAFT-365,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-15,2026-05-17
WORK-ORDER-1927,AIRCRAFT-365,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-15,2026-05-16
WORK-ORDER-1928,AIRCRAFT-365,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-15,2026-05-17
WORK-ORDER-1929,AIRCRAFT-204,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-15,2026-05-17
WORK-ORDER-193,AIRCRAFT-142,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-10,2026-04-13
