id,aircraft.id,description,priority,status,createdDate,dueDate
WORK-ORDER-1020,AIRCRAFT-392,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-26,2026-04-30
WORK-ORDER-10200,AIRCRAFT-269,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-23,2026-11-26
WORK-ORDER-10201,AIRCRAFT-269,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-23,2026-11-27
WORK-ORDER-10202,AIRCRAFT-373,Repair navigation system components,HIGH,CLOSED,2026-11-23,2026-11-27
WORK-ORDER-10203,AIRCRAFT-373,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-23,2026-11-24
WORK-ORDER-10204,AIRCRAFT-294,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-23,2026-11-28
WORK-ORDER-10205,AIRCRAFT-294,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-23,2026-11-26
WORK-ORDER-10206,AIRCRAFT-294,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-23,2026-11-26
WORK-ORDER-10207,AIRCRAFT-465,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-23,2026-11-25
WORK-ORDER-10208,AIRCRAFT-465,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-23,2026-11-28
WORK-ORDER-10209,AIRCRAFT-465,Repair navigation system components,HIGH,CLOSED,2026-11-23,2026-11-27
WORK-ORDER-1021,AIRCRAFT-392,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-26,2026-04-28
WORK-ORDER-10210,AIRCRAFT-465,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-23,2026-11-24
WORK-ORDER-10211,AIRCRAFT-465,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-23,2026-11-25
WORK-ORDER-10212,AIRCRAFT-500,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-24,2026-11-27
WORK-ORDER-10213,AIRCRAFT-500,Repair navigation system components,HIGH,CLOSED,2026-11-24,2026-11-29
WORK-ORDER-10214,AIRCRAFT-500,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-24,2026-11-25
WORK-ORDER-10215,AIRCRAFT-286,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-24,2026-11-27
WORK-ORDER-10216,AIRCRAFT-286,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-24,2026-11-28
WORK-ORDER-10217,AIRCRAFT-170,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-03,2026-03-05
WORK-ORDER-10218,AIRCRAFT-242,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-24,2026-11-29
WORK-ORDER-10219,AIRCRAFT-242,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-24,2026-11-26
WORK-ORDER-1022,AIRCRAFT-392,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-26,2026-04-30
WORK-ORDER-10220,AIRCRAFT-242,Repair navigation system components,HIGH,CLOSED,2026-11-24,2026-11-28
WORK-ORDER-10221,AIRCRAFT-272,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-24,2026-11-28
WORK-ORDER-10222,AIRCRAFT-272,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-24,2026-11-27
WORK-ORDER-10223,AIRCRAFT-272,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-24,2026-11-26
WORK-ORDER-10224,AIRCRAFT-272,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-24,2026-11-26
WORK-ORDER-10225,AIRCRAFT-66,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-24,2026-11-26
WORK-ORDER-10226,AIRCRAFT-66,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-24,2026-11-26
WORK-ORDER-10227,AIRCRAFT-66,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-24,2026-11-25
WORK-ORDER-10228,AIRCRAFT-66,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-24,2026-11-27
WORK-ORDER-10229,AIRCRAFT-154,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-24,2026-11-29
WORK-ORDER-1023,AIRCRAFT-297,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-07,2026-02-08
WORK-ORDER-10230,AIRCRAFT-92,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-24,2026-11-25
WORK-ORDER-10231,AIRCRAFT-92,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-24,2026-11-26
WORK-ORDER-10232,AIRCRAFT-92,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-24,2026-11-28
WORK-ORDER-10233,AIRCRAFT-92,Repair navigation system components,HIGH,CLOSED,2026-11-24,2026-11-28
WORK-ORDER-10234,AIRCRAFT-92,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-24,2026-11-26
WORK-ORDER-10235,AIRCRAFT-30,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-24,2026-11-25
WORK-ORDER-10236,AIRCRAFT-30,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-24,2026-11-25
WORK-ORDER-10237,AIRCRAFT-30,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-24,2026-11-27
WORK-ORDER-10238,AIRCRAFT-30,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-24,2026-11-28
WORK-ORDER-10239,AIRCRAFT-30,Repair navigation system components,HIGH,CLOSED,2026-11-24,2026-11-26
WORK-ORDER-1024,AIRCRAFT-297,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-07,2026-02-10
WORK-ORDER-10240,AIRCRAFT-258,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-10241,AIRCRAFT-258,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-10242,AIRCRAFT-258,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10243,AIRCRAFT-492,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-25,2026-11-28
WORK-ORDER-10244,AIRCRAFT-492,Repair navigation system components,HIGH,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10245,AIRCRAFT-372,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-10246,AIRCRAFT-372,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-25,2026-11-27
WORK-ORDER-10247,AIRCRAFT-372,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-10248,AIRCRAFT-372,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-25,2026-11-27
WORK-ORDER-10249,AIRCRAFT-372,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-1025,AIRCRAFT-297,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-07,2026-02-11
WORK-ORDER-10250,AIRCRAFT-86,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-03,2026-03-04
WORK-ORDER-10251,AIRCRAFT-86,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-03,2026-03-05
WORK-ORDER-10252,AIRCRAFT-163,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-10253,AIRCRAFT-163,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-10254,AIRCRAFT-163,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-25,2026-11-28
WORK-ORDER-10255,AIRCRAFT-163,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10256,AIRCRAFT-116,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-25,2026-11-27
WORK-ORDER-10257,AIRCRAFT-116,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-10258,AIRCRAFT-116,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-10259,AIRCRAFT-116,Repair navigation system components,HIGH,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-1026,AIRCRAFT-297,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-07,2026-02-11
WORK-ORDER-10260,AIRCRAFT-116,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-10261,AIRCRAFT-185,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-25,2026-11-28
WORK-ORDER-10262,AIRCRAFT-185,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-10263,AIRCRAFT-185,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-25,2026-11-28
WORK-ORDER-10264,AIRCRAFT-161,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-10265,AIRCRAFT-47,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-10266,AIRCRAFT-47,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-10267,AIRCRAFT-47,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-10268,AIRCRAFT-47,Repair navigation system components,HIGH,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-10269,AIRCRAFT-47,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-1027,AIRCRAFT-304,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-26,2026-04-30
WORK-ORDER-10270,AIRCRAFT-285,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10271,AIRCRAFT-285,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-25,2026-11-27
WORK-ORDER-10272,AIRCRAFT-285,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-10273,AIRCRAFT-285,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10274,AIRCRAFT-295,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10275,AIRCRAFT-295,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10276,AIRCRAFT-367,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-10277,AIRCRAFT-367,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-25,2026-11-28
WORK-ORDER-10278,AIRCRAFT-367,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-10279,AIRCRAFT-367,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-1028,AIRCRAFT-304,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-26,2026-04-28
WORK-ORDER-10280,AIRCRAFT-367,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-25,2026-11-27
WORK-ORDER-10281,AIRCRAFT-36,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-10282,AIRCRAFT-36,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-10283,AIRCRAFT-36,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-10284,AIRCRAFT-225,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-25,2026-11-28
WORK-ORDER-10285,AIRCRAFT-225,Repair navigation system components,HIGH,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10286,AIRCRAFT-225,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-25,2026-11-27
WORK-ORDER-10287,AIRCRAFT-393,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-03,2026-03-04
WORK-ORDER-10288,AIRCRAFT-393,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-03,2026-03-06
WORK-ORDER-10289,AIRCRAFT-393,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-03,2026-03-04
WORK-ORDER-1029,AIRCRAFT-304,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-26,2026-04-30
WORK-ORDER-10290,AIRCRAFT-393,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-03,2026-03-08
WORK-ORDER-10291,AIRCRAFT-103,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-25,2026-11-27
WORK-ORDER-10292,AIRCRAFT-103,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-10293,AIRCRAFT-103,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-10294,AIRCRAFT-103,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-10295,AIRCRAFT-176,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10296,AIRCRAFT-176,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10297,AIRCRAFT-176,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10298,AIRCRAFT-494,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-10299,AIRCRAFT-494,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-103,AIRCRAFT-141,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-09,2026-04-14
WORK-ORDER-1030,AIRCRAFT-304,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-26,2026-04-27
WORK-ORDER-10300,AIRCRAFT-494,Repair navigation system components,HIGH,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10301,AIRCRAFT-494,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10302,AIRCRAFT-494,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10303,AIRCRAFT-117,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-10304,AIRCRAFT-328,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-25,2026-11-27
WORK-ORDER-10305,AIRCRAFT-328,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-10306,AIRCRAFT-374,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-25,2026-11-27
WORK-ORDER-10307,AIRCRAFT-374,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10308,AIRCRAFT-374,Repair navigation system components,HIGH,CLOSED,2026-11-25,2026-11-27
WORK-ORDER-10309,AIRCRAFT-374,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-1031,AIRCRAFT-304,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-26,2026-04-28
WORK-ORDER-10310,AIRCRAFT-181,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10311,AIRCRAFT-181,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-25,2026-11-29
WORK-ORDER-10312,AIRCRAFT-69,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-25,2026-11-28
WORK-ORDER-10313,AIRCRAFT-292,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-10314,AIRCRAFT-292,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-25,2026-11-26
WORK-ORDER-10315,AIRCRAFT-292,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-25,2026-11-27
WORK-ORDER-10316,AIRCRAFT-292,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-25,2026-11-30
WORK-ORDER-10317,AIRCRAFT-370,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-03,2026-03-05
WORK-ORDER-10318,AIRCRAFT-370,Repair navigation system components,HIGH,CLOSED,2026-03-03,2026-03-05
WORK-ORDER-10319,AIRCRAFT-370,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-03,2026-03-04
WORK-ORDER-1032,AIRCRAFT-132,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-26,2026-05-01
WORK-ORDER-10320,AIRCRAFT-370,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-03,2026-03-08
WORK-ORDER-10321,AIRCRAFT-491,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-26,2026-11-29
WORK-ORDER-10322,AIRCRAFT-491,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-26,2026-11-27
WORK-ORDER-10323,AIRCRAFT-491,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-26,2026-11-27
WORK-ORDER-10324,AIRCRAFT-491,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-26,2026-11-27
WORK-ORDER-10325,AIRCRAFT-491,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-26,2026-12-01
WORK-ORDER-10326,AIRCRAFT-148,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-26,2026-11-29
WORK-ORDER-10327,AIRCRAFT-148,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-26,2026-11-29
WORK-ORDER-10328,AIRCRAFT-148,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-26,2026-12-01
WORK-ORDER-10329,AIRCRAFT-15,Repair navigation system components,HIGH,CLOSED,2026-11-26,2026-11-28
WORK-ORDER-1033,AIRCRAFT-132,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-26,2026-05-01
WORK-ORDER-10330,AIRCRAFT-104,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-26,2026-11-30
WORK-ORDER-10331,AIRCRAFT-104,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-26,2026-11-27
WORK-ORDER-10332,AIRCRAFT-133,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-26,2026-11-28
WORK-ORDER-10333,AIRCRAFT-133,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-26,2026-11-29
WORK-ORDER-10334,AIRCRAFT-133,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-26,2026-11-27
WORK-ORDER-10335,AIRCRAFT-133,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-26,2026-12-01
WORK-ORDER-10336,AIRCRAFT-133,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-26,2026-11-29
WORK-ORDER-10337,AIRCRAFT-470,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-26,2026-12-01
WORK-ORDER-10338,AIRCRAFT-470,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-26,2026-11-30
WORK-ORDER-10339,AIRCRAFT-470,Repair navigation system components,HIGH,CLOSED,2026-11-26,2026-11-28
WORK-ORDER-1034,AIRCRAFT-125,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-27,2026-04-30
WORK-ORDER-10340,AIRCRAFT-482,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-26,2026-12-01
WORK-ORDER-10341,AIRCRAFT-482,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-26,2026-11-30
WORK-ORDER-10342,AIRCRAFT-482,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-26,2026-11-29
WORK-ORDER-10343,AIRCRAFT-482,Repair navigation system components,HIGH,CLOSED,2026-11-26,2026-12-01
WORK-ORDER-10344,AIRCRAFT-275,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-26,2026-11-29
WORK-ORDER-10345,AIRCRAFT-275,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-26,2026-12-01
WORK-ORDER-10346,AIRCRAFT-275,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-26,2026-12-01
WORK-ORDER-10347,AIRCRAFT-452,Repair navigation system components,HIGH,CLOSED,2026-11-26,2026-12-01
WORK-ORDER-10348,AIRCRAFT-452,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-26,2026-11-28
WORK-ORDER-10349,AIRCRAFT-208,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-26,2026-11-27
WORK-ORDER-1035,AIRCRAFT-87,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-27,2026-04-28
WORK-ORDER-10350,AIRCRAFT-208,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-26,2026-11-27
WORK-ORDER-10351,AIRCRAFT-455,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-03,2026-03-05
WORK-ORDER-10352,AIRCRAFT-498,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-27,2026-11-28
WORK-ORDER-10353,AIRCRAFT-498,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-27,2026-11-29
WORK-ORDER-10354,AIRCRAFT-153,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-27,2026-11-29
WORK-ORDER-10355,AIRCRAFT-153,Repair navigation system components,HIGH,CLOSED,2026-11-27,2026-11-30
WORK-ORDER-10356,AIRCRAFT-179,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-28,2026-11-30
WORK-ORDER-10357,AIRCRAFT-179,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-28,2026-11-30
WORK-ORDER-10358,AIRCRAFT-179,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-28,2026-12-03
WORK-ORDER-10359,AIRCRAFT-179,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-28,2026-12-03
WORK-ORDER-1036,AIRCRAFT-87,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-27,2026-05-01
WORK-ORDER-10360,AIRCRAFT-179,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-28,2026-11-30
WORK-ORDER-10361,AIRCRAFT-11,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-28,2026-12-03
WORK-ORDER-10362,AIRCRAFT-11,Repair navigation system components,HIGH,CLOSED,2026-11-28,2026-12-01
WORK-ORDER-10363,AIRCRAFT-11,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-28,2026-12-01
WORK-ORDER-10364,AIRCRAFT-11,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-28,2026-11-30
WORK-ORDER-10365,AIRCRAFT-11,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-28,2026-12-03
WORK-ORDER-10366,AIRCRAFT-184,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-28,2026-12-02
WORK-ORDER-10367,AIRCRAFT-184,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-28,2026-11-29
WORK-ORDER-10368,AIRCRAFT-184,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-28,2026-12-03
WORK-ORDER-10369,AIRCRAFT-184,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-28,2026-12-01
WORK-ORDER-1037,AIRCRAFT-87,Repair navigation system components,HIGH,CLOSED,2026-04-27,2026-04-28
WORK-ORDER-10370,AIRCRAFT-184,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-11-28,2026-12-01
WORK-ORDER-10371,AIRCRAFT-193,Repair navigation system components,HIGH,CLOSED,2026-11-28,2026-12-02
WORK-ORDER-10372,AIRCRAFT-193,Conduct security inspection and clearance,HIGH,CLOSED,2026-11-28,2026-11-30
WORK-ORDER-10373,AIRCRAFT-193,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-28,2026-12-02
WORK-ORDER-10374,AIRCRAFT-193,Perform engine inspection and maintenance,HIGH,CLOSED,2026-11-28,2026-12-02
WORK-ORDER-10375,AIRCRAFT-193,Complete delayed maintenance procedures,LOW,CLOSED,2026-11-28,2026-11-29
WORK-ORDER-10376,AIRCRAFT-388,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-28,2026-12-01
WORK-ORDER-10377,AIRCRAFT-3,Repair navigation system components,HIGH,CLOSED,2026-11-28,2026-12-02
WORK-ORDER-10378,AIRCRAFT-3,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-11-28,2026-11-30
WORK-ORDER-10379,AIRCRAFT-3,Fix communication equipment and systems,MEDIUM,CLOSED,2026-11-28,2026-12-03
WORK-ORDER-1038,AIRCRAFT-100,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-27,2026-05-02
WORK-ORDER-10380,AIRCRAFT-3,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-11-28,2026-11-30
WORK-ORDER-10381,AIRCRAFT-402,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-03,2026-03-04
WORK-ORDER-10382,AIRCRAFT-46,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-11-28,2026-12-01
WORK-ORDER-10383,AIRCRAFT-46,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-28,2026-11-30
WORK-ORDER-10384,AIRCRAFT-262,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-11-28,2026-12-01
