id,aircraft.id,description,priority,status,createdDate,dueDate
WORK-ORDER-6243,AIRCRAFT-187,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-21,2026-08-23
WORK-ORDER-6244,AIRCRAFT-187,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-08-21,2026-08-22
WORK-ORDER-6245,AIRCRAFT-187,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-21,2026-08-22
WORK-ORDER-6246,AIRCRAFT-187,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-21,2026-08-22
WORK-ORDER-6247,AIRCRAFT-139,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-21,2026-02-25
WORK-ORDER-6248,AIRCRAFT-139,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-21,2026-02-22
WORK-ORDER-6249,AIRCRAFT-139,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-21,2026-02-23
WORK-ORDER-625,AIRCRAFT-21,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-20,2026-04-22
WORK-ORDER-6250,AIRCRAFT-139,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-21,2026-02-26
WORK-ORDER-6251,AIRCRAFT-139,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-21,2026-02-25
WORK-ORDER-6252,AIRCRAFT-408,Perform engine inspection and maintenance,HIGH,CLOSED,2026-08-21,2026-08-25
WORK-ORDER-6253,AIRCRAFT-273,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-08-21,2026-08-22
WORK-ORDER-6254,AIRCRAFT-216,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-21,2026-08-24
WORK-ORDER-6255,AIRCRAFT-396,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-21,2026-08-24
WORK-ORDER-6256,AIRCRAFT-157,Repair navigation system components,HIGH,CLOSED,2026-08-21,2026-08-26
WORK-ORDER-6257,AIRCRAFT-157,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-08-21,2026-08-23
WORK-ORDER-6258,AIRCRAFT-157,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-21,2026-08-22
WORK-ORDER-6259,AIRCRAFT-157,Fix communication equipment and systems,MEDIUM,CLOSED,2026-08-21,2026-08-23
WORK-ORDER-626,AIRCRAFT-356,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-20,2026-04-21
WORK-ORDER-6260,AIRCRAFT-341,Repair navigation system components,HIGH,CLOSED,2026-08-21,2026-08-24
WORK-ORDER-6261,AIRCRAFT-341,Fix communication equipment and systems,MEDIUM,CLOSED,2026-08-21,2026-08-24
WORK-ORDER-6262,AIRCRAFT-341,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-21,2026-08-22
WORK-ORDER-6263,AIRCRAFT-341,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-21,2026-08-24
WORK-ORDER-6264,AIRCRAFT-341,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-08-21,2026-08-24
WORK-ORDER-6265,AIRCRAFT-181,Perform engine inspection and maintenance,HIGH,CLOSED,2026-08-21,2026-08-26
WORK-ORDER-6266,AIRCRAFT-181,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-21,2026-08-26
WORK-ORDER-6267,AIRCRAFT-181,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-21,2026-08-24
WORK-ORDER-6268,AIRCRAFT-181,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-08-21,2026-08-22
WORK-ORDER-6269,AIRCRAFT-181,Repair navigation system components,HIGH,CLOSED,2026-08-21,2026-08-22
WORK-ORDER-627,AIRCRAFT-356,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-20,2026-04-23
WORK-ORDER-6270,AIRCRAFT-229,Perform engine inspection and maintenance,HIGH,CLOSED,2026-08-21,2026-08-24
WORK-ORDER-6271,AIRCRAFT-120,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-08-21,2026-08-24
WORK-ORDER-6272,AIRCRAFT-120,Perform engine inspection and maintenance,HIGH,CLOSED,2026-08-21,2026-08-25
WORK-ORDER-6273,AIRCRAFT-120,Repair navigation system components,HIGH,CLOSED,2026-08-21,2026-08-26
WORK-ORDER-6274,AIRCRAFT-120,Fix communication equipment and systems,MEDIUM,CLOSED,2026-08-21,2026-08-26
WORK-ORDER-6275,AIRCRAFT-120,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-21,2026-08-22
WORK-ORDER-6276,AIRCRAFT-231,Repair navigation system components,HIGH,CLOSED,2026-02-21,2026-02-23
WORK-ORDER-6277,AIRCRAFT-231,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-21,2026-02-23
WORK-ORDER-6278,AIRCRAFT-485,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-21,2026-08-24
WORK-ORDER-6279,AIRCRAFT-485,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-21,2026-08-24
WORK-ORDER-628,AIRCRAFT-356,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-20,2026-04-24
WORK-ORDER-6280,AIRCRAFT-485,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-21,2026-08-25
WORK-ORDER-6281,AIRCRAFT-363,Fix communication equipment and systems,MEDIUM,CLOSED,2026-08-21,2026-08-25
WORK-ORDER-6282,AIRCRAFT-363,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-21,2026-08-22
WORK-ORDER-6283,AIRCRAFT-363,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-21,2026-08-23
WORK-ORDER-6284,AIRCRAFT-363,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-21,2026-08-25
WORK-ORDER-6285,AIRCRAFT-65,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-21,2026-08-23
WORK-ORDER-6286,AIRCRAFT-292,Fix communication equipment and systems,MEDIUM,CLOSED,2026-08-22,2026-08-26
WORK-ORDER-6287,AIRCRAFT-292,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-08-22,2026-08-27
WORK-ORDER-6288,AIRCRAFT-292,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-22,2026-08-25
WORK-ORDER-6289,AIRCRAFT-292,Repair navigation system components,HIGH,CLOSED,2026-08-22,2026-08-26
WORK-ORDER-629,AIRCRAFT-356,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-20,2026-04-23
WORK-ORDER-6290,AIRCRAFT-438,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-08-23,2026-08-27
WORK-ORDER-6291,AIRCRAFT-438,Fix communication equipment and systems,MEDIUM,CLOSED,2026-08-23,2026-08-24
WORK-ORDER-6292,AIRCRAFT-438,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-23,2026-08-28
WORK-ORDER-6293,AIRCRAFT-438,Perform engine inspection and maintenance,HIGH,CLOSED,2026-08-23,2026-08-26
WORK-ORDER-6294,AIRCRAFT-45,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-23,2026-08-28
WORK-ORDER-6295,AIRCRAFT-45,Fix communication equipment and systems,MEDIUM,CLOSED,2026-08-23,2026-08-26
WORK-ORDER-6296,AIRCRAFT-45,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-23,2026-08-28
WORK-ORDER-6297,AIRCRAFT-45,Repair navigation system components,HIGH,CLOSED,2026-08-23,2026-08-28
WORK-ORDER-6298,AIRCRAFT-45,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-23,2026-08-24
WORK-ORDER-6299,AIRCRAFT-80,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-23,2026-08-25
WORK-ORDER-63,AIRCRAFT-188,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-07,2026-04-11
WORK-ORDER-630,AIRCRAFT-356,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-20,2026-04-22
WORK-ORDER-6300,AIRCRAFT-80,Perform engine inspection and maintenance,HIGH,CLOSED,2026-08-23,2026-08-28
WORK-ORDER-6301,AIRCRAFT-80,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-08-23,2026-08-26
WORK-ORDER-6302,AIRCRAFT-80,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-08-23,2026-08-26
WORK-ORDER-6303,AIRCRAFT-80,Repair navigation system components,HIGH,CLOSED,2026-08-23,2026-08-24
WORK-ORDER-6304,AIRCRAFT-236,Perform engine inspection and maintenance,HIGH,CLOSED,2026-08-23,2026-08-25
WORK-ORDER-6305,AIRCRAFT-236,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-08-23,2026-08-26
WORK-ORDER-6306,AIRCRAFT-236,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-23,2026-08-24
WORK-ORDER-6307,AIRCRAFT-236,Fix communication equipment and systems,MEDIUM,CLOSED,2026-08-23,2026-08-26
WORK-ORDER-6308,AIRCRAFT-236,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-08-23,2026-08-27
WORK-ORDER-6309,AIRCRAFT-205,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-21,2026-02-26
WORK-ORDER-631,AIRCRAFT-88,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-20,2026-04-24
WORK-ORDER-6310,AIRCRAFT-205,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-21,2026-02-23
WORK-ORDER-6311,AIRCRAFT-327,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-08-23,2026-08-28
WORK-ORDER-6312,AIRCRAFT-327,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-08-23,2026-08-28
WORK-ORDER-6313,AIRCRAFT-339,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-23,2026-08-27
WORK-ORDER-6314,AIRCRAFT-48,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-23,2026-08-25
WORK-ORDER-6315,AIRCRAFT-238,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-08-23,2026-08-28
WORK-ORDER-6316,AIRCRAFT-145,Fix communication equipment and systems,MEDIUM,CLOSED,2026-08-23,2026-08-24
WORK-ORDER-6317,AIRCRAFT-145,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-23,2026-08-26
WORK-ORDER-6318,AIRCRAFT-19,Perform engine inspection and maintenance,HIGH,CLOSED,2026-08-23,2026-08-26
WORK-ORDER-6319,AIRCRAFT-449,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-21,2026-02-22
WORK-ORDER-632,AIRCRAFT-88,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-20,2026-04-23
WORK-ORDER-6320,AIRCRAFT-200,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-23,2026-08-26
WORK-ORDER-6321,AIRCRAFT-237,Perform engine inspection and maintenance,HIGH,CLOSED,2026-08-23,2026-08-27
WORK-ORDER-6322,AIRCRAFT-237,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-23,2026-08-24
WORK-ORDER-6323,AIRCRAFT-237,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-08-23,2026-08-27
WORK-ORDER-6324,AIRCRAFT-237,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-23,2026-08-25
WORK-ORDER-6325,AIRCRAFT-265,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-24,2026-08-27
WORK-ORDER-6326,AIRCRAFT-265,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-24,2026-08-28
WORK-ORDER-6327,AIRCRAFT-127,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-24,2026-08-27
WORK-ORDER-6328,AIRCRAFT-127,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-08-24,2026-08-26
WORK-ORDER-6329,AIRCRAFT-4,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-08-24,2026-08-29
WORK-ORDER-633,AIRCRAFT-88,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-20,2026-04-23
WORK-ORDER-6330,AIRCRAFT-4,Fix communication equipment and systems,MEDIUM,CLOSED,2026-08-24,2026-08-27
WORK-ORDER-6331,AIRCRAFT-4,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-24,2026-08-26
WORK-ORDER-6332,AIRCRAFT-4,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-08-24,2026-08-25
WORK-ORDER-6333,AIRCRAFT-188,Repair navigation system components,HIGH,CLOSED,2026-08-24,2026-08-27
WORK-ORDER-6334,AIRCRAFT-188,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-24,2026-08-25
WORK-ORDER-6335,AIRCRAFT-97,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-08-24,2026-08-26
WORK-ORDER-6336,AIRCRAFT-97,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-24,2026-08-25
WORK-ORDER-6337,AIRCRAFT-359,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-01,2026-02-05
WORK-ORDER-6338,AIRCRAFT-359,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-01,2026-02-06
WORK-ORDER-6339,AIRCRAFT-359,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-01,2026-02-02
WORK-ORDER-634,AIRCRAFT-88,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-20,2026-04-24
WORK-ORDER-6340,AIRCRAFT-359,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-01,2026-02-05
WORK-ORDER-6341,AIRCRAFT-331,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-21,2026-02-26
WORK-ORDER-6342,AIRCRAFT-478,Fix communication equipment and systems,MEDIUM,CLOSED,2026-08-24,2026-08-26
WORK-ORDER-6343,AIRCRAFT-478,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-08-24,2026-08-26
WORK-ORDER-6344,AIRCRAFT-478,Repair navigation system components,HIGH,CLOSED,2026-08-24,2026-08-27
WORK-ORDER-6345,AIRCRAFT-478,Perform engine inspection and maintenance,HIGH,CLOSED,2026-08-24,2026-08-28
WORK-ORDER-6346,AIRCRAFT-26,Repair navigation system components,HIGH,CLOSED,2026-08-24,2026-08-29
WORK-ORDER-6347,AIRCRAFT-26,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-24,2026-08-27
WORK-ORDER-6348,AIRCRAFT-26,Perform engine inspection and maintenance,HIGH,CLOSED,2026-08-24,2026-08-27
WORK-ORDER-6349,AIRCRAFT-26,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-24,2026-08-26
WORK-ORDER-635,AIRCRAFT-105,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-05,2026-02-08
WORK-ORDER-6350,AIRCRAFT-270,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-24,2026-08-25
WORK-ORDER-6351,AIRCRAFT-270,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-24,2026-08-29
WORK-ORDER-6352,AIRCRAFT-270,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-08-24,2026-08-26
WORK-ORDER-6353,AIRCRAFT-270,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-08-24,2026-08-26
WORK-ORDER-6354,AIRCRAFT-270,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-24,2026-08-25
WORK-ORDER-6355,AIRCRAFT-211,Repair navigation system components,HIGH,CLOSED,2026-08-24,2026-08-28
WORK-ORDER-6356,AIRCRAFT-271,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-08-24,2026-08-28
WORK-ORDER-6357,AIRCRAFT-271,Repair navigation system components,HIGH,CLOSED,2026-08-24,2026-08-29
WORK-ORDER-6358,AIRCRAFT-271,Fix communication equipment and systems,MEDIUM,CLOSED,2026-08-24,2026-08-25
WORK-ORDER-6359,AIRCRAFT-271,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-24,2026-08-25
WORK-ORDER-636,AIRCRAFT-105,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-05,2026-02-09
WORK-ORDER-6360,AIRCRAFT-271,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-24,2026-08-27
WORK-ORDER-6361,AIRCRAFT-207,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-24,2026-08-25
WORK-ORDER-6362,AIRCRAFT-207,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-08-24,2026-08-29
WORK-ORDER-6363,AIRCRAFT-190,Perform engine inspection and maintenance,HIGH,CLOSED,2026-08-24,2026-08-25
WORK-ORDER-6364,AIRCRAFT-190,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-08-24,2026-08-27
WORK-ORDER-6365,AIRCRAFT-190,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-08-24,2026-08-28
WORK-ORDER-6366,AIRCRAFT-190,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-24,2026-08-25
WORK-ORDER-6367,AIRCRAFT-130,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-08-24,2026-08-25
WORK-ORDER-6368,AIRCRAFT-56,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-25,2026-08-30
WORK-ORDER-6369,AIRCRAFT-56,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-25,2026-08-28
WORK-ORDER-637,AIRCRAFT-105,Repair navigation system components,HIGH,CLOSED,2026-02-05,2026-02-08
WORK-ORDER-6370,AIRCRAFT-56,Perform engine inspection and maintenance,HIGH,CLOSED,2026-08-25,2026-08-26
WORK-ORDER-6371,AIRCRAFT-56,Repair navigation system components,HIGH,CLOSED,2026-08-25,2026-08-30
WORK-ORDER-6372,AIRCRAFT-405,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-21,2026-02-24
WORK-ORDER-6373,AIRCRAFT-405,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-21,2026-02-23
WORK-ORDER-6374,AIRCRAFT-359,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-25,2026-08-28
WORK-ORDER-6375,AIRCRAFT-335,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-08-25,2026-08-27
WORK-ORDER-6376,AIRCRAFT-335,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-25,2026-08-27
WORK-ORDER-6377,AIRCRAFT-335,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-25,2026-08-28
WORK-ORDER-6378,AIRCRAFT-335,Fix communication equipment and systems,MEDIUM,CLOSED,2026-08-25,2026-08-28
WORK-ORDER-6379,AIRCRAFT-180,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-25,2026-08-30
WORK-ORDER-638,AIRCRAFT-45,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-20,2026-04-21
WORK-ORDER-6380,AIRCRAFT-180,Repair navigation system components,HIGH,CLOSED,2026-08-25,2026-08-28
WORK-ORDER-6381,AIRCRAFT-54,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-26,2026-08-30
WORK-ORDER-6382,AIRCRAFT-204,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-08-26,2026-08-27
WORK-ORDER-6383,AIRCRAFT-204,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-08-26,2026-08-29
WORK-ORDER-6384,AIRCRAFT-112,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-26,2026-08-28
WORK-ORDER-6385,AIRCRAFT-112,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-08-26,2026-08-28
WORK-ORDER-6386,AIRCRAFT-154,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-26,2026-08-29
WORK-ORDER-6387,AIRCRAFT-203,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-26,2026-08-27
WORK-ORDER-6388,AIRCRAFT-203,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-26,2026-08-27
WORK-ORDER-6389,AIRCRAFT-29,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-26,2026-08-31
WORK-ORDER-639,AIRCRAFT-67,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-20,2026-04-24
WORK-ORDER-6390,AIRCRAFT-29,Repair navigation system components,HIGH,CLOSED,2026-08-26,2026-08-31
WORK-ORDER-6391,AIRCRAFT-29,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-26,2026-08-31
WORK-ORDER-6392,AIRCRAFT-406,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-22,2026-02-23
WORK-ORDER-6393,AIRCRAFT-406,Repair navigation system components,HIGH,CLOSED,2026-02-22,2026-02-24
WORK-ORDER-6394,AIRCRAFT-401,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-26,2026-08-31
WORK-ORDER-6395,AIRCRAFT-401,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-08-26,2026-08-29
WORK-ORDER-6396,AIRCRAFT-165,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-26,2026-08-31
WORK-ORDER-6397,AIRCRAFT-165,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-08-26,2026-08-29
WORK-ORDER-6398,AIRCRAFT-165,Repair navigation system components,HIGH,CLOSED,2026-08-26,2026-08-29
WORK-ORDER-6399,AIRCRAFT-148,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-08-26,2026-08-28
WORK-ORDER-64,AIRCRAFT-188,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-07,2026-04-10
WORK-ORDER-640,AIRCRAFT-67,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-20,2026-04-21
WORK-ORDER-6400,AIRCRAFT-148,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-26,2026-08-29
WORK-ORDER-6401,AIRCRAFT-484,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-26,2026-08-31
WORK-ORDER-6402,AIRCRAFT-484,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-08-26,2026-08-28
WORK-ORDER-6403,AIRCRAFT-244,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-26,2026-08-28
WORK-ORDER-6404,AIRCRAFT-244,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-08-26,2026-08-27
WORK-ORDER-6405,AIRCRAFT-244,Perform engine inspection and maintenance,HIGH,CLOSED,2026-08-26,2026-08-29
WORK-ORDER-6406,AIRCRAFT-244,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-26,2026-08-31
WORK-ORDER-6407,AIRCRAFT-449,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-26,2026-08-29
WORK-ORDER-6408,AIRCRAFT-449,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-26,2026-08-31
WORK-ORDER-6409,AIRCRAFT-449,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-08-26,2026-08-30
WORK-ORDER-641,AIRCRAFT-380,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-20,2026-04-25
WORK-ORDER-6410,AIRCRAFT-449,Fix communication equipment and systems,MEDIUM,CLOSED,2026-08-26,2026-08-27
WORK-ORDER-6411,AIRCRAFT-449,Perform engine inspection and maintenance,HIGH,CLOSED,2026-08-26,2026-08-28
WORK-ORDER-6412,AIRCRAFT-210,Repair navigation system components,HIGH,CLOSED,2026-08-26,2026-08-27
WORK-ORDER-6413,AIRCRAFT-210,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-08-26,2026-08-30
WORK-ORDER-6414,AIRCRAFT-358,Fix communication equipment and systems,MEDIUM,CLOSED,2026-08-26,2026-08-27
WORK-ORDER-6415,AIRCRAFT-358,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-26,2026-08-27
WORK-ORDER-6416,AIRCRAFT-358,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-08-26,2026-08-30
WORK-ORDER-6417,AIRCRAFT-358,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-26,2026-08-27
WORK-ORDER-6418,AIRCRAFT-123,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-26,2026-08-27
WORK-ORDER-6419,AIRCRAFT-123,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-26,2026-08-30
WORK-ORDER-642,AIRCRAFT-387,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-20,2026-04-21
WORK-ORDER-6420,AIRCRAFT-123,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-08-26,2026-08-30
WORK-ORDER-6421,AIRCRAFT-480,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-22,2026-02-24
WORK-ORDER-6422,AIRCRAFT-480,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-22,2026-02-27
WORK-ORDER-6423,AIRCRAFT-480,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-22,2026-02-27
WORK-ORDER-6424,AIRCRAFT-432,Complete delayed maintenance procedures,LOW,CLOSED,2026-08-26,2026-08-30
WORK-ORDER-6425,AIRCRAFT-432,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-26,2026-08-31
WORK-ORDER-6426,AIRCRAFT-432,Conduct security inspection and clearance,HIGH,CLOSED,2026-08-26,2026-08-29
WORK-ORDER-6427,AIRCRAFT-40,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-08-26,2026-08-29
WORK-ORDER-6428,AIRCRAFT-495,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-08-26,2026-08-29
WORK-ORDER-6429,AIRCRAFT-495,Fix communication equipment and systems,MEDIUM,CLOSED,2026-08-26,2026-08-28
WORK-ORDER-643,AIRCRAFT-387,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-20,2026-04-23
WORK-ORDER-6430,AIRCRAFT-495,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-08-26,2026-08-31
WORK-ORDER-6431,AIRCRAFT-101,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-08-26,2026-08-27
