id,aircraft.id,description,startDate,endDate,status,origin.id,destination.id
OPERATION-1232,AIRCRAFT-76,Training,2026-04-20,2026-04-22,Completed,BASE-2,BASE-9
OPERATION-1233,AIRCRAFT-253,Training,2026-04-20,2026-05-02,In Progress,BASE-10,BASE-10
OPERATION-1234,AIRCRAFT-380,Training,2026-04-20,2026-04-21,Planned,BASE-7,BASE-6
OPERATION-1235,AIRCRAFT-387,Mission,2026-04-20,2026-05-02,In Progress,BASE-6,BASE-6
OPERATION-1236,AIRCRAFT-457,Test,2026-04-20,2026-04-29,Planned,BASE-4,BASE-8
OPERATION-1237,AIRCRAFT-452,Training,2026-04-20,2026-05-03,Planned,BASE-7,BASE-7
OPERATION-1238,AIRCRAFT-168,Mission,2026-04-20,2026-04-24,Planned,BASE-5,BASE-8
OPERATION-1239,AIRCRAFT-150,Test,2026-04-20,2026-04-30,In Progress,BASE-2,BASE-1
OPERATION-124,AIRCRAFT-76,Mission,2026-02-06,2026-02-20,In Progress,BASE-3,BASE-9
OPERATION-1240,AIRCRAFT-308,Training,2026-04-20,2026-05-03,Planned,BASE-9,BASE-8
OPERATION-1241,AIRCRAFT-260,Mission,2026-04-20,2026-04-24,In Progress,BASE-5,BASE-9
OPERATION-1242,AIRCRAFT-130,Training,2026-04-20,2026-05-05,Completed,BASE-5,BASE-8
OPERATION-1243,AIRCRAFT-269,Mission,2026-04-21,2026-05-05,Planned,BASE-3,BASE-5
OPERATION-1244,AIRCRAFT-475,Mission,2026-04-21,2026-04-30,Completed,BASE-5,BASE-7
OPERATION-1245,AIRCRAFT-490,Test,2026-04-21,2026-04-26,Completed,BASE-4,BASE-1
OPERATION-1246,AIRCRAFT-305,Training,2026-04-21,2026-04-24,Planned,BASE-10,BASE-6
OPERATION-1247,AIRCRAFT-442,Training,2026-04-21,2026-05-06,Completed,BASE-8,BASE-2
OPERATION-1248,AIRCRAFT-62,Test,2026-04-21,2026-05-02,Completed,BASE-1,BASE-5
OPERATION-1249,AIRCRAFT-140,Mission,2026-04-21,2026-04-26,In Progress,BASE-8,BASE-3
OPERATION-125,AIRCRAFT-476,Test,2026-02-06,2026-02-14,In Progress,BASE-8,BASE-7
OPERATION-1250,AIRCRAFT-221,Mission,2026-04-21,2026-05-02,In Progress,BASE-6,BASE-7
OPERATION-1251,AIRCRAFT-134,Training,2026-04-21,2026-05-02,In Progress,BASE-9,BASE-2
OPERATION-1252,AIRCRAFT-238,Mission,2026-04-21,2026-04-27,Completed,BASE-3,BASE-9
OPERATION-1253,AIRCRAFT-347,Test,2026-04-21,2026-05-01,In Progress,BASE-5,BASE-6
OPERATION-1254,AIRCRAFT-93,Test,2026-04-21,2026-04-24,In Progress,BASE-3,BASE-1
OPERATION-1255,AIRCRAFT-75,Training,2026-04-21,2026-04-25,In Progress,BASE-8,BASE-7
OPERATION-1256,AIRCRAFT-223,Mission,2026-04-21,2026-05-01,Planned,BASE-3,BASE-9
OPERATION-1257,AIRCRAFT-248,Test,2026-04-21,2026-04-28,Completed,BASE-9,BASE-9
OPERATION-1258,AIRCRAFT-436,Training,2026-04-21,2026-04-24,Planned,BASE-2,BASE-3
OPERATION-1259,AIRCRAFT-500,Training,2026-04-21,2026-04-21,In Progress,BASE-6,BASE-3
OPERATION-126,AIRCRAFT-296,Mission,2026-02-06,2026-02-14,Planned,BASE-5,BASE-8
OPERATION-1260,AIRCRAFT-92,Training,2026-04-21,2026-05-05,Planned,BASE-5,BASE-1
OPERATION-1261,AIRCRAFT-277,Mission,2026-04-22,2026-04-25,Completed,BASE-3,BASE-4
OPERATION-1262,AIRCRAFT-197,Mission,2026-04-22,2026-05-01,Planned,BASE-2,BASE-7
OPERATION-1263,AIRCRAFT-161,Mission,2026-04-22,2026-04-25,In Progress,BASE-7,BASE-1
OPERATION-1264,AIRCRAFT-185,Mission,2026-04-22,2026-04-28,Completed,BASE-9,BASE-10
OPERATION-1265,AIRCRAFT-484,Mission,2026-04-22,2026-04-23,In Progress,BASE-1,BASE-2
OPERATION-1266,AIRCRAFT-107,Mission,2026-04-22,2026-05-01,Planned,BASE-10,BASE-4
OPERATION-1267,AIRCRAFT-254,Test,2026-04-22,2026-04-28,In Progress,BASE-1,BASE-2
OPERATION-1268,AIRCRAFT-325,Test,2026-04-22,2026-04-26,In Progress,BASE-6,BASE-3
OPERATION-1269,AIRCRAFT-70,Test,2026-04-22,2026-04-29,Planned,BASE-2,BASE-10
OPERATION-127,AIRCRAFT-390,Test,2026-02-06,2026-02-13,Completed,BASE-7,BASE-6
OPERATION-1270,AIRCRAFT-95,Mission,2026-04-22,2026-04-22,Completed,BASE-4,BASE-5
OPERATION-1271,AIRCRAFT-102,Test,2026-04-22,2026-04-27,Planned,BASE-4,BASE-9
OPERATION-1272,AIRCRAFT-399,Test,2026-04-22,2026-05-07,Completed,BASE-3,BASE-8
OPERATION-1273,AIRCRAFT-247,Training,2026-04-22,2026-04-25,In Progress,BASE-7,BASE-4
OPERATION-1274,AIRCRAFT-433,Mission,2026-04-22,2026-04-29,In Progress,BASE-2,BASE-8
OPERATION-1275,AIRCRAFT-97,Mission,2026-04-22,2026-04-25,In Progress,BASE-6,BASE-5
OPERATION-1276,AIRCRAFT-170,Training,2026-04-22,2026-04-23,In Progress,BASE-2,BASE-7
OPERATION-1277,AIRCRAFT-486,Test,2026-04-22,2026-05-01,Completed,BASE-5,BASE-8
OPERATION-1278,AIRCRAFT-439,Training,2026-04-22,2026-04-29,In Progress,BASE-4,BASE-2
OPERATION-1279,AIRCRAFT-406,Mission,2026-04-22,2026-05-07,Planned,BASE-8,BASE-2
OPERATION-128,AIRCRAFT-408,Training,2026-02-06,2026-02-06,Planned,BASE-8,BASE-4
OPERATION-1280,AIRCRAFT-473,Test,2026-04-22,2026-05-04,Completed,BASE-2,BASE-2
OPERATION-1281,AIRCRAFT-428,Training,2026-04-22,2026-04-26,Completed,BASE-10,BASE-2
OPERATION-1282,AIRCRAFT-153,Training,2026-04-22,2026-04-27,Planned,BASE-6,BASE-4
OPERATION-1283,AIRCRAFT-201,Mission,2026-04-22,2026-05-04,In Progress,BASE-8,BASE-5
OPERATION-1284,AIRCRAFT-44,Training,2026-04-22,2026-04-30,In Progress,BASE-10,BASE-7
OPERATION-1285,AIRCRAFT-222,Training,2026-04-23,2026-05-01,Planned,BASE-2,BASE-5
OPERATION-1286,AIRCRAFT-90,Mission,2026-04-23,2026-05-08,Completed,BASE-3,BASE-1
OPERATION-1287,AIRCRAFT-412,Mission,2026-04-23,2026-04-26,Planned,BASE-8,BASE-1
OPERATION-1288,AIRCRAFT-266,Test,2026-04-23,2026-04-28,Completed,BASE-6,BASE-3
OPERATION-1289,AIRCRAFT-360,Test,2026-04-23,2026-05-02,Planned,BASE-2,BASE-9
OPERATION-129,AIRCRAFT-259,Training,2026-02-06,2026-02-17,In Progress,BASE-10,BASE-5
OPERATION-1290,AIRCRAFT-448,Training,2026-04-23,2026-05-08,Planned,BASE-5,BASE-8
OPERATION-1291,AIRCRAFT-318,Training,2026-04-23,2026-05-08,Completed,BASE-6,BASE-9
OPERATION-1292,AIRCRAFT-79,Mission,2026-04-23,2026-04-23,In Progress,BASE-2,BASE-7
OPERATION-1293,AIRCRAFT-232,Training,2026-04-23,2026-05-07,In Progress,BASE-8,BASE-1
OPERATION-1294,AIRCRAFT-179,Test,2026-04-23,2026-04-24,Completed,BASE-5,BASE-3
OPERATION-1295,AIRCRAFT-293,Mission,2026-04-23,2026-05-08,In Progress,BASE-7,BASE-8
OPERATION-1296,AIRCRAFT-346,Test,2026-04-23,2026-04-26,In Progress,BASE-9,BASE-9
OPERATION-1297,AIRCRAFT-307,Test,2026-04-23,2026-05-08,Planned,BASE-9,BASE-1
OPERATION-1298,AIRCRAFT-214,Training,2026-04-23,2026-05-05,Completed,BASE-7,BASE-10
OPERATION-1299,AIRCRAFT-453,Training,2026-04-23,2026-05-04,In Progress,BASE-1,BASE-1
OPERATION-13,AIRCRAFT-267,Mission,2026-01-31,2026-02-11,Completed,BASE-5,BASE-2
OPERATION-130,AIRCRAFT-421,Mission,2026-02-06,2026-02-06,Planned,BASE-4,BASE-7
OPERATION-1300,AIRCRAFT-152,Training,2026-04-23,2026-04-24,In Progress,BASE-10,BASE-1
OPERATION-1301,AIRCRAFT-265,Mission,2026-04-24,2026-05-04,In Progress,BASE-6,BASE-6
OPERATION-1302,AIRCRAFT-256,Mission,2026-04-24,2026-05-07,Completed,BASE-4,BASE-4
OPERATION-1303,AIRCRAFT-378,Training,2026-04-24,2026-05-01,Completed,BASE-2,BASE-2
OPERATION-1304,AIRCRAFT-144,Training,2026-04-24,2026-05-03,Planned,BASE-1,BASE-9
OPERATION-1305,AIRCRAFT-114,Training,2026-04-24,2026-05-04,Completed,BASE-7,BASE-10
OPERATION-1306,AIRCRAFT-215,Mission,2026-04-24,2026-05-07,Completed,BASE-8,BASE-10
OPERATION-1307,AIRCRAFT-237,Training,2026-04-24,2026-04-24,Completed,BASE-7,BASE-6
OPERATION-1308,AIRCRAFT-471,Training,2026-04-24,2026-04-27,Planned,BASE-4,BASE-6
OPERATION-1309,AIRCRAFT-327,Test,2026-04-24,2026-05-09,In Progress,BASE-3,BASE-10
OPERATION-131,AIRCRAFT-444,Mission,2026-02-06,2026-02-21,Completed,BASE-8,BASE-8
OPERATION-1310,AIRCRAFT-270,Training,2026-04-24,2026-05-03,Planned,BASE-8,BASE-2
OPERATION-1311,AIRCRAFT-225,Training,2026-04-24,2026-04-30,Planned,BASE-5,BASE-10
OPERATION-1312,AIRCRAFT-478,Mission,2026-04-24,2026-05-06,Completed,BASE-2,BASE-10
OPERATION-1313,AIRCRAFT-364,Training,2026-04-24,2026-04-27,In Progress,BASE-2,BASE-10
OPERATION-1314,AIRCRAFT-3,Mission,2026-04-24,2026-05-09,In Progress,BASE-2,BASE-5
OPERATION-1315,AIRCRAFT-300,Test,2026-04-24,2026-05-03,Completed,BASE-6,BASE-4
OPERATION-1316,AIRCRAFT-29,Training,2026-04-24,2026-05-07,Completed,BASE-9,BASE-8
OPERATION-1317,AIRCRAFT-72,Mission,2026-04-24,2026-04-29,Completed,BASE-9,BASE-3
OPERATION-1318,AIRCRAFT-192,Test,2026-04-24,2026-05-09,Completed,BASE-8,BASE-5
OPERATION-1319,AIRCRAFT-36,Test,2026-04-24,2026-05-07,Completed,BASE-1,BASE-9
OPERATION-132,AIRCRAFT-108,Mission,2026-02-06,2026-02-20,In Progress,BASE-4,BASE-7
OPERATION-1320,AIRCRAFT-279,Training,2026-04-24,2026-04-30,Planned,BASE-4,BASE-3
OPERATION-1321,AIRCRAFT-61,Training,2026-04-24,2026-05-03,In Progress,BASE-6,BASE-2
OPERATION-1322,AIRCRAFT-63,Training,2026-04-24,2026-04-30,In Progress,BASE-5,BASE-3
OPERATION-1323,AIRCRAFT-424,Test,2026-04-24,2026-05-02,Planned,BASE-7,BASE-4
OPERATION-1324,AIRCRAFT-169,Mission,2026-04-24,2026-04-27,Planned,BASE-4,BASE-5
OPERATION-1325,AIRCRAFT-332,Test,2026-04-24,2026-05-08,In Progress,BASE-7,BASE-1
OPERATION-1326,AIRCRAFT-216,Mission,2026-04-25,2026-04-30,Planned,BASE-5,BASE-5
OPERATION-1327,AIRCRAFT-38,Mission,2026-04-25,2026-04-30,Completed,BASE-8,BASE-1
OPERATION-1328,AIRCRAFT-485,Mission,2026-04-25,2026-04-26,In Progress,BASE-10,BASE-5
OPERATION-1329,AIRCRAFT-52,Training,2026-04-25,2026-04-27,In Progress,BASE-2,BASE-7
OPERATION-133,AIRCRAFT-288,Test,2026-02-06,2026-02-13,Completed,BASE-6,BASE-8
OPERATION-1330,AIRCRAFT-2,Mission,2026-04-25,2026-04-29,Completed,BASE-9,BASE-2
OPERATION-1331,AIRCRAFT-324,Mission,2026-04-25,2026-05-03,Planned,BASE-10,BASE-2
OPERATION-1332,AIRCRAFT-245,Test,2026-04-25,2026-05-05,Completed,BASE-7,BASE-4
OPERATION-1333,AIRCRAFT-19,Mission,2026-04-26,2026-05-09,Planned,BASE-3,BASE-4
OPERATION-1334,AIRCRAFT-30,Training,2026-04-26,2026-05-04,In Progress,BASE-10,BASE-1
OPERATION-1335,AIRCRAFT-342,Training,2026-04-26,2026-05-11,Completed,BASE-2,BASE-6
OPERATION-1336,AIRCRAFT-32,Test,2026-04-26,2026-05-09,Planned,BASE-5,BASE-3
OPERATION-1337,AIRCRAFT-320,Test,2026-04-26,2026-05-07,In Progress,BASE-5,BASE-1
OPERATION-1338,AIRCRAFT-491,Test,2026-04-26,2026-04-27,Completed,BASE-1,BASE-4
OPERATION-1339,AIRCRAFT-352,Training,2026-04-26,2026-05-04,In Progress,BASE-6,BASE-2
OPERATION-134,AIRCRAFT-373,Test,2026-02-06,2026-02-17,Completed,BASE-6,BASE-6
OPERATION-1340,AIRCRAFT-51,Training,2026-04-26,2026-05-03,In Progress,BASE-1,BASE-7
OPERATION-1341,AIRCRAFT-233,Mission,2026-04-26,2026-05-04,Planned,BASE-5,BASE-4
OPERATION-1342,AIRCRAFT-89,Training,2026-04-26,2026-05-01,Completed,BASE-6,BASE-7
OPERATION-1343,AIRCRAFT-22,Mission,2026-04-26,2026-04-27,In Progress,BASE-8,BASE-7
OPERATION-1344,AIRCRAFT-43,Training,2026-04-26,2026-05-06,Planned,BASE-3,BASE-5
OPERATION-1345,AIRCRAFT-264,Training,2026-04-26,2026-04-28,Completed,BASE-9,BASE-6
OPERATION-1346,AIRCRAFT-422,Mission,2026-04-26,2026-05-10,Planned,BASE-3,BASE-8
OPERATION-1347,AIRCRAFT-1,Training,2026-04-26,2026-04-30,Planned,BASE-5,BASE-6
OPERATION-1348,AIRCRAFT-141,Mission,2026-04-26,2026-04-28,Planned,BASE-9,BASE-3
OPERATION-1349,AIRCRAFT-481,Training,2026-04-26,2026-05-09,In Progress,BASE-8,BASE-3
OPERATION-135,AIRCRAFT-266,Training,2026-02-06,2026-02-20,In Progress,BASE-4,BASE-2
OPERATION-1350,AIRCRAFT-18,Test,2026-04-26,2026-05-04,Completed,BASE-6,BASE-5
OPERATION-1351,AIRCRAFT-13,Training,2026-04-26,2026-05-02,In Progress,BASE-3,BASE-7
OPERATION-1352,AIRCRAFT-6,Test,2026-04-26,2026-05-08,Planned,BASE-1,BASE-1
OPERATION-1353,AIRCRAFT-133,Training,2026-04-26,2026-05-03,Planned,BASE-5,BASE-3
OPERATION-1354,AIRCRAFT-298,Test,2026-04-26,2026-04-27,In Progress,BASE-10,BASE-5
OPERATION-1355,AIRCRAFT-135,Training,2026-04-26,2026-04-30,Planned,BASE-10,BASE-2
OPERATION-1356,AIRCRAFT-46,Test,2026-04-26,2026-04-26,In Progress,BASE-8,BASE-8
OPERATION-1357,AIRCRAFT-207,Test,2026-04-26,2026-04-29,Planned,BASE-4,BASE-5
OPERATION-1358,AIRCRAFT-474,Training,2026-04-26,2026-05-05,In Progress,BASE-3,BASE-7
OPERATION-1359,AIRCRAFT-392,Mission,2026-04-26,2026-05-02,In Progress,BASE-4,BASE-7
OPERATION-136,AIRCRAFT-297,Mission,2026-02-07,2026-02-13,Completed,BASE-9,BASE-3
OPERATION-1360,AIRCRAFT-304,Mission,2026-04-26,2026-05-01,Planned,BASE-5,BASE-5
OPERATION-1361,AIRCRAFT-409,Training,2026-04-26,2026-05-03,Planned,BASE-6,BASE-10
OPERATION-1362,AIRCRAFT-132,Mission,2026-04-26,2026-05-10,In Progress,BASE-3,BASE-6
OPERATION-1363,AIRCRAFT-411,Mission,2026-04-27,2026-05-09,Completed,BASE-7,BASE-7
OPERATION-1364,AIRCRAFT-125,Mission,2026-04-27,2026-05-05,Completed,BASE-1,BASE-1
OPERATION-1365,AIRCRAFT-87,Mission,2026-04-27,2026-05-07,In Progress,BASE-6,BASE-10
OPERATION-1366,AIRCRAFT-100,Training,2026-04-27,2026-04-28,Completed,BASE-10,BASE-7
OPERATION-1367,AIRCRAFT-289,Test,2026-04-27,2026-05-06,In Progress,BASE-3,BASE-9
OPERATION-1368,AIRCRAFT-370,Mission,2026-04-27,2026-04-28,In Progress,BASE-3,BASE-9
OPERATION-1369,AIRCRAFT-99,Training,2026-04-27,2026-05-12,In Progress,BASE-3,BASE-2
OPERATION-137,AIRCRAFT-235,Test,2026-02-07,2026-02-13,In Progress,BASE-5,BASE-10
OPERATION-1370,AIRCRAFT-426,Test,2026-04-27,2026-05-07,In Progress,BASE-3,BASE-5
OPERATION-1371,AIRCRAFT-251,Mission,2026-04-27,2026-04-30,Planned,BASE-8,BASE-5
OPERATION-1372,AIRCRAFT-313,Training,2026-04-27,2026-05-08,In Progress,BASE-10,BASE-5
OPERATION-1373,AIRCRAFT-315,Mission,2026-04-27,2026-05-07,In Progress,BASE-8,BASE-3
OPERATION-1374,AIRCRAFT-120,Mission,2026-04-27,2026-05-11,Planned,BASE-1,BASE-4
OPERATION-1375,AIRCRAFT-116,Training,2026-04-27,2026-05-02,In Progress,BASE-3,BASE-8
OPERATION-1376,AIRCRAFT-162,Training,2026-04-27,2026-05-10,Planned,BASE-8,BASE-6
OPERATION-1377,AIRCRAFT-334,Training,2026-04-27,2026-05-12,Planned,BASE-3,BASE-2
OPERATION-1378,AIRCRAFT-146,Mission,2026-04-27,2026-05-08,In Progress,BASE-3,BASE-3
OPERATION-1379,AIRCRAFT-377,Test,2026-04-27,2026-05-05,Completed,BASE-4,BASE-10
OPERATION-138,AIRCRAFT-167,Mission,2026-02-07,2026-02-16,In Progress,BASE-4,BASE-6
OPERATION-1380,AIRCRAFT-359,Test,2026-04-27,2026-04-27,Planned,BASE-7,BASE-2
OPERATION-1381,AIRCRAFT-477,Training,2026-04-27,2026-05-04,Completed,BASE-2,BASE-6
OPERATION-1382,AIRCRAFT-240,Test,2026-04-27,2026-04-27,Completed,BASE-2,BASE-7
OPERATION-1383,AIRCRAFT-391,Mission,2026-04-27,2026-05-08,In Progress,BASE-3,BASE-1
OPERATION-1384,AIRCRAFT-337,Test,2026-04-27,2026-04-29,Completed,BASE-8,BASE-8
OPERATION-1385,AIRCRAFT-40,Test,2026-04-27,2026-05-05,Planned,BASE-6,BASE-1
OPERATION-1386,AIRCRAFT-244,Test,2026-04-28,2026-05-12,Completed,BASE-10,BASE-3
OPERATION-1387,AIRCRAFT-489,Mission,2026-04-28,2026-05-04,Completed,BASE-5,BASE-6
OPERATION-1388,AIRCRAFT-438,Mission,2026-04-28,2026-04-29,Completed,BASE-10,BASE-7
OPERATION-1389,AIRCRAFT-285,Training,2026-04-28,2026-04-30,Planned,BASE-4,BASE-7
OPERATION-139,AIRCRAFT-290,Mission,2026-02-07,2026-02-12,Completed,BASE-9,BASE-3
OPERATION-1390,AIRCRAFT-108,Mission,2026-04-28,2026-04-30,Planned,BASE-7,BASE-7
OPERATION-1391,AIRCRAFT-396,Test,2026-04-28,2026-05-07,Planned,BASE-2,BASE-5
OPERATION-1392,AIRCRAFT-468,Training,2026-04-28,2026-05-13,Completed,BASE-5,BASE-10
OPERATION-1393,AIRCRAFT-268,Test,2026-04-28,2026-05-02,Planned,BASE-6,BASE-9
OPERATION-1394,AIRCRAFT-331,Training,2026-04-28,2026-05-04,In Progress,BASE-8,BASE-5
OPERATION-1395,AIRCRAFT-14,Training,2026-04-28,2026-05-11,In Progress,BASE-10,BASE-3
OPERATION-1396,AIRCRAFT-395,Training,2026-04-28,2026-05-11,Planned,BASE-1,BASE-9
OPERATION-1397,AIRCRAFT-323,Test,2026-04-28,2026-05-08,Planned,BASE-3,BASE-8
OPERATION-1398,AIRCRAFT-234,Training,2026-04-28,2026-04-30,In Progress,BASE-2,BASE-8
OPERATION-1399,AIRCRAFT-174,Mission,2026-04-28,2026-05-07,Completed,BASE-5,BASE-4
OPERATION-14,AIRCRAFT-351,Test,2026-01-31,2026-02-05,Planned,BASE-3,BASE-8
OPERATION-140,AIRCRAFT-128,Mission,2026-02-07,2026-02-15,Completed,BASE-5,BASE-3
OPERATION-1400,AIRCRAFT-239,Test,2026-04-28,2026-05-11,Planned,BASE-9,BASE-2
OPERATION-1401,AIRCRAFT-35,Mission,2026-04-28,2026-04-29,Completed,BASE-7,BASE-7
OPERATION-1402,AIRCRAFT-33,Test,2026-04-28,2026-05-01,Completed,BASE-10,BASE-5
OPERATION-1403,AIRCRAFT-218,Test,2026-04-28,2026-05-09,Planned,BASE-9,BASE-1
OPERATION-1404,AIRCRAFT-462,Test,2026-04-28,2026-05-01,In Progress,BASE-3,BASE-3
OPERATION-1405,AIRCRAFT-119,Mission,2026-04-28,2026-05-10,In Progress,BASE-5,BASE-6
OPERATION-1406,AIRCRAFT-47,Test,2026-04-28,2026-05-12,In Progress,BASE-10,BASE-5
OPERATION-1407,AIRCRAFT-198,Mission,2026-04-29,2026-05-04,Planned,BASE-10,BASE-5
OPERATION-1408,AIRCRAFT-314,Test,2026-04-29,2026-05-02,Planned,BASE-1,BASE-7
OPERATION-1409,AIRCRAFT-105,Mission,2026-04-29,2026-05-02,Completed,BASE-8,BASE-8
OPERATION-141,AIRCRAFT-170,Mission,2026-02-07,2026-02-22,Completed,BASE-5,BASE-8
OPERATION-1410,AIRCRAFT-8,Test,2026-04-29,2026-05-11,Completed,BASE-10,BASE-8
OPERATION-1411,AIRCRAFT-408,Test,2026-04-29,2026-05-08,In Progress,BASE-7,BASE-5
OPERATION-1412,AIRCRAFT-164,Mission,2026-04-29,2026-05-01,Planned,BASE-4,BASE-2
OPERATION-1413,AIRCRAFT-450,Mission,2026-04-29,2026-04-29,Planned,BASE-4,BASE-8
OPERATION-1414,AIRCRAFT-423,Mission,2026-04-29,2026-05-03,In Progress,BASE-9,BASE-4
OPERATION-1415,AIRCRAFT-257,Training,2026-04-29,2026-05-01,Planned,BASE-8,BASE-7
OPERATION-1416,AIRCRAFT-16,Mission,2026-04-29,2026-04-29,Planned,BASE-8,BASE-8
OPERATION-1417,AIRCRAFT-111,Training,2026-04-29,2026-05-14,Completed,BASE-4,BASE-4
OPERATION-1418,AIRCRAFT-15,Training,2026-04-30,2026-05-12,Planned,BASE-2,BASE-7
OPERATION-1419,AIRCRAFT-83,Test,2026-04-30,2026-05-13,Completed,BASE-10,BASE-9
OPERATION-142,AIRCRAFT-39,Training,2026-02-07,2026-02-22,Planned,BASE-1,BASE-5
OPERATION-1420,AIRCRAFT-129,Training,2026-04-30,2026-05-09,In Progress,BASE-8,BASE-9
OPERATION-1421,AIRCRAFT-303,Test,2026-04-30,2026-05-15,Planned,BASE-9,BASE-1
OPERATION-1422,AIRCRAFT-381,Test,2026-04-30,2026-05-13,Planned,BASE-5,BASE-7
OPERATION-1423,AIRCRAFT-20,Training,2026-04-30,2026-05-15,Completed,BASE-6,BASE-8
OPERATION-1424,AIRCRAFT-11,Mission,2026-04-30,2026-05-13,In Progress,BASE-4,BASE-8
OPERATION-1425,AIRCRAFT-297,Mission,2026-04-30,2026-05-11,Completed,BASE-4,BASE-10
OPERATION-1426,AIRCRAFT-60,Test,2026-04-30,2026-05-10,Completed,BASE-8,BASE-3
OPERATION-1427,AIRCRAFT-427,Test,2026-04-30,2026-05-09,In Progress,BASE-7,BASE-6
OPERATION-1428,AIRCRAFT-241,Test,2026-05-01,2026-05-16,Planned,BASE-5,BASE-2
OPERATION-1429,AIRCRAFT-209,Mission,2026-05-01,2026-05-16,Planned,BASE-3,BASE-10
OPERATION-143,AIRCRAFT-18,Mission,2026-02-07,2026-02-22,In Progress,BASE-8,BASE-2
OPERATION-1430,AIRCRAFT-151,Training,2026-05-01,2026-05-16,In Progress,BASE-5,BASE-4
OPERATION-1431,AIRCRAFT-355,Mission,2026-05-01,2026-05-07,Planned,BASE-6,BASE-5
OPERATION-1432,AIRCRAFT-407,Mission,2026-05-01,2026-05-12,Planned,BASE-9,BASE-1
OPERATION-1433,AIRCRAFT-258,Training,2026-05-01,2026-05-03,Planned,BASE-10,BASE-4
OPERATION-1434,AIRCRAFT-361,Mission,2026-05-01,2026-05-04,In Progress,BASE-5,BASE-6
OPERATION-1435,AIRCRAFT-455,Mission,2026-05-01,2026-05-12,Completed,BASE-5,BASE-3
OPERATION-1436,AIRCRAFT-420,Mission,2026-05-01,2026-05-04,In Progress,BASE-8,BASE-2
OPERATION-1437,AIRCRAFT-463,Test,2026-05-01,2026-05-04,Completed,BASE-2,BASE-9
OPERATION-1438,AIRCRAFT-336,Mission,2026-05-01,2026-05-02,Planned,BASE-2,BASE-4
OPERATION-1439,AIRCRAFT-176,Test,2026-05-01,2026-05-12,In Progress,BASE-8,BASE-9
OPERATION-144,AIRCRAFT-201,Mission,2026-02-07,2026-02-08,Completed,BASE-5,BASE-2
OPERATION-1440,AIRCRAFT-441,Mission,2026-05-01,2026-05-16,Planned,BASE-6,BASE-6
OPERATION-1441,AIRCRAFT-160,Mission,2026-05-01,2026-05-05,In Progress,BASE-7,BASE-1
OPERATION-1442,AIRCRAFT-494,Training,2026-05-01,2026-05-08,In Progress,BASE-5,BASE-9
OPERATION-1443,AIRCRAFT-139,Training,2026-05-01,2026-05-06,In Progress,BASE-7,BASE-6
OPERATION-1444,AIRCRAFT-177,Test,2026-05-01,2026-05-08,In Progress,BASE-4,BASE-3
OPERATION-1445,AIRCRAFT-295,Training,2026-05-01,2026-05-14,In Progress,BASE-9,BASE-6
OPERATION-1446,AIRCRAFT-311,Mission,2026-05-01,2026-05-01,Planned,BASE-9,BASE-2
OPERATION-1447,AIRCRAFT-263,Training,2026-05-01,2026-05-03,In Progress,BASE-3,BASE-7
OPERATION-1448,AIRCRAFT-290,Mission,2026-05-01,2026-05-02,Completed,BASE-3,BASE-10
OPERATION-1449,AIRCRAFT-405,Test,2026-05-01,2026-05-02,Completed,BASE-9,BASE-5
OPERATION-145,AIRCRAFT-183,Test,2026-02-07,2026-02-14,In Progress,BASE-10,BASE-10
OPERATION-1450,AIRCRAFT-294,Test,2026-05-01,2026-05-14,Completed,BASE-9,BASE-5
OPERATION-1451,AIRCRAFT-96,Training,2026-05-01,2026-05-11,Planned,BASE-5,BASE-9
OPERATION-1452,AIRCRAFT-444,Training,2026-05-01,2026-05-05,In Progress,BASE-4,BASE-9
OPERATION-1453,AIRCRAFT-443,Training,2026-05-01,2026-05-15,Completed,BASE-7,BASE-4
OPERATION-1454,AIRCRAFT-136,Mission,2026-05-02,2026-05-11,Completed,BASE-6,BASE-7
OPERATION-1455,AIRCRAFT-341,Test,2026-05-02,2026-05-06,In Progress,BASE-4,BASE-2
OPERATION-1456,AIRCRAFT-343,Training,2026-05-02,2026-05-11,Completed,BASE-3,BASE-1
OPERATION-1457,AIRCRAFT-55,Test,2026-05-02,2026-05-02,Completed,BASE-5,BASE-4
OPERATION-1458,AIRCRAFT-429,Training,2026-05-02,2026-05-11,Completed,BASE-2,BASE-1
OPERATION-1459,AIRCRAFT-211,Test,2026-05-02,2026-05-13,Completed,BASE-6,BASE-2
OPERATION-146,AIRCRAFT-441,Training,2026-02-07,2026-02-14,In Progress,BASE-8,BASE-5
OPERATION-1460,AIRCRAFT-449,Test,2026-05-02,2026-05-03,Planned,BASE-8,BASE-5
OPERATION-1461,AIRCRAFT-31,Training,2026-05-02,2026-05-02,Planned,BASE-10,BASE-10
OPERATION-1462,AIRCRAFT-259,Training,2026-05-02,2026-05-09,In Progress,BASE-10,BASE-3
OPERATION-1463,AIRCRAFT-350,Test,2026-05-02,2026-05-14,Planned,BASE-2,BASE-6
OPERATION-1464,AIRCRAFT-488,Training,2026-05-02,2026-05-08,In Progress,BASE-2,BASE-3
OPERATION-1465,AIRCRAFT-495,Training,2026-05-02,2026-05-15,Planned,BASE-2,BASE-1
OPERATION-1466,AIRCRAFT-71,Mission,2026-05-02,2026-05-15,In Progress,BASE-4,BASE-8
